EID,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,H,UTC,EAS,SNRatio_s,SNRatio_n,AbsSignal_s,AbsSignal_n,TotalNoise_s,TotalNoise_n,NNear3,Theta,dt2_s,dt2_n,ng_s,ng_n,Crit1,Crit2
11426,L,5,4491,244,244,244,244,694,594.8,2013-03-11 21:43:29,0.0,1.241524,51.20158,1249.547,2220.971,1006.462,43.377,31.0,0.17278759999999999,1.883716,1.0155049999999999,31.0,64.0,0.2611249436618896,0.02424777192813353
11427,C,0,6335243,242,242,243,242,0,594.8,2013-03-11 21:43:29,,,,,,,,,,,,,,,
11428,E,11,193,472,240,240,240,54,595.0,2013-03-11 21:44:23,1.0,1.9869240000000001,1.497515,146.178,119.921,73.57,80.08,8.0,0.2827433,0.8366600000000001,1.7320509999999998,10.0,6.0,3.4503282894684415,1.3268141139316971
11429,C,0,6344111,242,242,242,242,0,595.0,2013-03-11 21:44:23,,,,,,,,,,,,,,,
11430,E,63,6453,240,239,240,239,27,594.9,2013-03-11 21:44:50,1.0,39.75734,0.24461079999999996,2908.448,533.453,73.155,2180.824,51.0,0.4869469,1.1470790000000002,1.527525,57.0,6.0,12.650817859973026,162.53307237266353
11431,C,0,6346894,242,242,242,242,1,594.9,2013-03-11 21:44:51,,,,,,,,,,,,,,,
11432,L,5,2607,243,243,243,243,54,593.0,2013-03-11 21:45:45,0.0,0.5267977,1000.0,468.527,1388.8410000000001,889.387,0.0,30.0,0.0,1.604917,0.9902437,33.0,103.0,0.19768159017581233,0.0
11433,C,0,6366149,242,242,242,242,1,593.0,2013-03-11 21:45:46,,,,,,,,,,,,,,,
11434,E,69,5688,242,241,244,241,56,591.8,2013-03-11 21:46:42,1.0,21.7363,0.29521329999999996,3062.6009999999997,694.847,140.898,2353.712,64.0,0.6440265000000001,1.043816,2.0493900000000003,67.0,10.0,13.154533940847813,73.6291397214318
11435,C,0,6380646,242,242,243,242,0,591.8,2013-03-11 21:46:42,,,,,,,,,,,,,,,
11436,E,10,1379,243,243,246,243,143,593.1,2013-03-11 21:49:05,1.0,15.57236,2.761474,601.607,431.784,38.633,156.36,25.0,0.408407,0.7698003999999999,1.488048,27.0,14.0,3.7279882644161493,5.639148914370961
11437,C,0,6350272,242,243,243,242,1,593.1,2013-03-11 21:49:06,,,,,,,,,,,,,,,
11438,E,14,629,244,243,243,243,85,593.7,2013-03-11 21:50:31,1.0,9.643376,0.8334082,246.909,122.436,25.604,146.91,15.0,0.37699109999999997,1.25,1.4142139999999999,16.0,6.0,3.016989866666666,11.571011575852255
11439,C,0,6375441,242,242,242,242,1,593.7,2013-03-11 21:50:32,,,,,,,,,,,,,,,
11440,E,13,446,472,239,242,239,154,593.4,2013-03-11 21:53:06,1.0,9.142137,0.5934722,257.662,88.041,28.184,148.349,10.0,0.2513274,1.030776,1.612452,16.0,5.0,5.005788260495006,15.40449266384588
11441,C,0,6375020,242,242,243,242,0,593.4,2013-03-11 21:53:06,,,,,,,,,,,,,,,
11442,E,16,793,243,241,243,241,64,593.4,2013-03-11 21:54:10,1.0,33.97335,0.5128033,471.652,163.654,13.883,319.136,21.0,0.2984513,0.6546536999999999,1.549193,21.0,10.0,4.969505709659932,66.25025120482803
11443,C,0,6385761,242,242,243,242,1,593.4,2013-03-11 21:54:11,,,,,,,,,,,,,,,
11444,E,17,1673,243,242,243,242,326,594.2,2013-03-11 21:59:37,1.0,44.38581,0.9154642,982.48,481.904,22.135,526.404,35.0,0.37699109999999997,0.7433919,1.85405,38.0,16.0,5.923347765828495,48.484491105993364
11445,C,0,6470611,242,242,243,242,0,594.2,2013-03-11 21:59:37,,,,,,,,,,,,,,,
11446,L,5,2687,240,240,241,240,35,593.9,2013-03-11 22:00:12,0.0,1.7878150000000002,144.1211,1021.554,1581.009,571.398,10.97,25.0,0.14137170000000002,1.490712,1.00995,27.0,50.0,0.3658473266465957,0.012404946571949526
11447,C,0,6478868,242,242,243,242,1,593.9,2013-03-11 22:00:13,,,,,,,,,,,,,,,
11448,E,12,806,243,242,243,242,162,593.7,2013-03-11 22:02:55,1.0,41.673390000000005,8.36647,442.113,382.766,10.609,45.75,16.0,0.2827433,0.5129892,1.8187060000000002,19.0,13.0,5.1816076619756695,4.981000444592638
11449,C,0,6482683,242,242,242,242,0,593.7,2013-03-11 22:02:55,,,,,,,,,,,,,,,
11450,E,5,242,472,242,472,242,6,593.8,2013-03-11 22:03:01,1.0,3.3383760000000002,1000.0,85.399,14.73,25.581,0.0,5.0,0.21991149999999998,0.8451542999999999,3.1622779999999997,7.0,1.0,26.191603119099078,0.0
11451,C,0,6479067,242,242,243,242,0,593.8,2013-03-11 22:03:01,,,,,,,,,,,,,,,
11452,E,6,280,472,240,472,240,2,593.9,2013-03-11 22:03:03,0.0,57.16641,33.16575,218.49,212.095,3.822,6.395,0.0,0.37699109999999997,0.8944271999999999,2.12132,5.0,2.0,5.929269592874635,1.723657606853479
11453,C,0,6481101,242,242,243,242,0,593.9,2013-03-11 22:03:03,,,,,,,,,,,,,,,
11454,E,16,1292,240,239,239,239,615,595.5,2013-03-11 22:13:18,1.0,33.84778,1.2300659999999999,803.817,449.941,23.748,365.786,32.0,0.4869469,1.0730870000000001,2.335497,33.0,11.0,6.529285137178998,27.517036303605465
11455,C,0,6473124,242,242,243,242,0,595.5,2013-03-11 22:13:18,,,,,,,,,,,,,,,
11456,L,4,660,241,241,472,241,157,594.6,2013-03-11 22:15:55,0.0,1.3137729999999999,72.60823,292.279,499.472,222.473,6.879,21.0,0.1256637,1.148121,0.9176629000000001,22.0,38.0,0.46273739532038144,0.01809399491690989
11457,C,0,6427310,242,243,243,242,0,594.6,2013-03-11 22:15:55,,,,,,,,,,,,,,,
11458,E,16,8015,242,241,241,241,83,594.4,2013-03-11 22:17:18,1.0,71.30413,0.8768669,3816.1259999999997,1763.0829999999999,53.519,2010.662,42.0,0.5026548,1.113162,1.5811389999999999,46.0,8.0,8.167319087428424,81.316940068822
11459,C,0,6451438,242,242,243,242,0,594.4,2013-03-11 22:17:18,,,,,,,,,,,,,,,
11460,E,19,517,242,238,240,238,53,595.5,2013-03-11 22:18:11,1.0,13.367,0.1617776,322.92,41.632,24.158,257.341,16.0,0.2356194,1.345185,2.19089,21.0,5.0,6.840500005575441,82.62579977262169
11461,C,0,6473262,242,242,243,242,0,595.5,2013-03-11 22:18:11,,,,,,,,,,,,,,,
11462,L,5,2820,243,243,244,243,370,593.8,2013-03-11 22:24:21,0.0,0.9266005999999999,1000.0,648.676,1345.349,700.06,0.0,37.0,0.2042035,2.063107,1.006645,39.0,75.0,0.25372188645571947,0.0
11463,C,0,6391877,242,242,242,242,0,593.8,2013-03-11 22:24:21,,,,,,,,,,,,,,,
11464,E,8,1198,243,242,242,242,621,597.8,2013-03-11 22:34:42,1.0,24.8739,4.969269000000001,803.054,698.714,32.285,140.607,21.0,0.4555309,0.6546536999999999,1.8605209999999999,21.0,13.0,4.590911194727839,5.005545989478512
11465,C,0,6328005,242,242,242,242,0,597.8,2013-03-11 22:34:42,,,,,,,,,,,,,,,
11466,E,15,1696,241,240,241,240,75,594.9,2013-03-11 22:35:57,1.0,24.61907,3.475542,1036.66,826.338,42.108,237.758,28.0,0.04712389,0.8304548,1.5968719999999998,29.0,20.0,2.7881883517320865,7.083520274780427
11467,C,0,6336788,242,242,242,242,1,594.9,2013-03-11 22:35:58,,,,,,,,,,,,,,,
11468,E,4,207,472,243,243,243,75,596.9,2013-03-11 22:37:13,0.0,1.7975139999999998,5.3293919999999995,156.497,173.509,87.063,32.557,7.0,0.21991149999999998,0.745356,1.381699,9.0,11.0,1.516699402701528,0.3372832402878725
11469,C,0,6338819,242,242,242,242,0,596.9,2013-03-11 22:37:13,,,,,,,,,,,,,,,
11470,E,22,1174,240,239,240,239,517,597.6,2013-03-11 22:45:50,1.0,41.51699,0.55923,1094.72,373.923,26.368,668.639,32.0,0.42411499999999996,1.0274020000000001,1.48324,36.0,5.0,10.394497966716045,74.2395596723369
11471,C,0,6365074,242,242,243,242,0,597.6,2013-03-11 22:45:50,,,,,,,,,,,,,,,
11472,E,11,1069,242,241,242,241,583,601.2,2013-03-11 22:55:33,1.0,46.65187,11.23852,957.623,905.263,20.527,80.55,24.0,0.3612832,0.5883484,2.01187,26.0,21.0,4.233693278789688,4.15106812235084
11473,C,0,6359315,242,242,242,242,0,601.2,2013-03-11 22:55:33,,,,,,,,,,,,,,,
11474,E,19,690,242,238,241,238,262,600.3,2013-03-11 22:59:55,1.0,9.701476,1.356523,345.13,198.789,35.575,146.543,14.0,0.2042035,1.164965,2.097618,14.0,5.0,5.041636787371295,7.151720475631743
11475,C,0,6382515,242,242,243,242,1,600.3,2013-03-11 22:59:56,,,,,,,,,,,,,,,
11476,E,20,1381,241,239,241,239,331,600.1,2013-03-11 23:05:27,1.0,38.919940000000004,1.109228,981.522,499.727,25.219,450.518,31.0,0.1570796,0.7859052,2.3237900000000002,34.0,10.0,10.05323033872279,35.08742597646427
11477,C,0,6453737,242,242,243,242,0,600.1,2013-03-11 23:05:27,,,,,,,,,,,,,,,
11478,E,26,342,246,238,241,238,162,600.1,2013-03-11 23:08:09,1.0,4.599862,0.5207364000000001,326.489,109.326,70.978,209.945,14.0,0.5026548,1.235442,1.870829,19.0,8.0,3.596460922487661,8.833379184220354
11479,C,0,6490087,242,242,242,242,0,600.1,2013-03-11 23:08:09,,,,,,,,,,,,,,,
11480,L,4,1035,242,241,242,241,37,600.2,2013-03-11 23:08:46,0.0,1.1659329999999999,17.956310000000002,445.398,780.561,382.01,43.47,26.0,0.2827433,1.720912,1.1713639999999998,26.0,43.0,0.41156468468530794,0.06493163260259512
11481,C,0,6483796,242,243,243,242,1,600.2,2013-03-11 23:08:47,,,,,,,,,,,,,,,
11482,E,17,1757,244,242,244,242,109,600.3,2013-03-11 23:10:36,1.0,31.62015,0.9350424,937.98,480.882,29.664,514.289,31.0,0.5654866999999999,1.243163,2.054805,33.0,9.0,6.060576931584997,33.81680552912422
11483,C,0,6479838,242,242,243,242,0,600.3,2013-03-11 23:10:36,,,,,,,,,,,,,,,
11484,E,23,871,242,240,242,240,114,600.4,2013-03-11 23:12:30,1.0,18.25219,0.4833762,621.852,205.271,34.07,424.661,30.0,0.6440265000000001,1.3198239999999999,2.027588,31.0,9.0,5.291549647697136,37.75979970564359
11485,C,0,6458896,242,242,243,242,0,600.4,2013-03-11 23:12:30,,,,,,,,,,,,,,,
11486,E,25,2688,240,239,239,239,772,599.9,2013-03-11 23:25:22,1.0,23.75408,0.4593854,1665.636,526.118,70.12,1145.265,46.0,0.5969026,1.21621,1.7320509999999998,48.0,11.0,6.214420805019467,51.70839045189394
11487,C,0,6422432,242,242,242,242,1,599.9,2013-03-11 23:25:23,,,,,,,,,,,,,,,
11488,E,28,606,244,239,242,239,45,599.9,2013-03-11 23:26:08,1.0,22.13146,0.9725655999999999,478.438,246.594,21.618,253.55,21.0,0.37699109999999997,0.9574271000000001,2.236068,24.0,8.0,7.0064906247170144,22.75575573259641
11489,C,0,6433840,242,242,243,242,1,599.9,2013-03-11 23:26:09,,,,,,,,,,,,,,,
11490,D,283,26259,241,240,242,240,66,599.9,2013-03-11 23:27:15,0.0,0.04435236,0.01836542,916.188,574.688,20657.03,31291.86,65.0,1.2095129999999998,2.434209,1.6722130000000002,67.0,54.0,0.8523437372453624,2.4149935142066075
11491,C,0,6416422,242,242,242,242,0,599.9,2013-03-11 23:27:15,,,,,,,,,,,,,,,
11492,E,9,521,243,240,241,240,110,600.5,2013-03-11 23:29:05,1.0,4.117487000000001,2.375143,371.772,290.499,90.291,122.308,13.0,0.2827433,0.8043996999999999,1.7795130000000001,17.0,12.0,3.133985194176478,1.7335742107270278
11493,C,0,6445981,242,242,243,242,0,600.5,2013-03-11 23:29:05,,,,,,,,,,,,,,,
11494,E,16,479,242,241,242,241,134,602.7,2013-03-11 23:31:19,1.0,10.5359,1.8239900000000002,368.293,262.35,34.956,143.833,21.0,0.3141593,0.8075729,2.171241,23.0,14.0,4.4169867335992645,5.7762928615555085
11495,C,0,6437709,242,242,242,242,0,602.7,2013-03-11 23:31:19,,,,,,,,,,,,,,,
11496,E,19,472,240,240,242,240,174,606.4,2013-03-11 23:34:13,1.0,14.46146,0.5982930999999999,644.634,243.391,44.576,406.809,19.0,0.6126106,1.247219,1.563472,27.0,9.0,3.7606996044800467,24.171196582171486
11497,C,0,6438052,242,242,243,242,0,606.4,2013-03-11 23:34:13,,,,,,,,,,,,,,,
11498,E,5,421,472,241,241,241,189,610.7,2013-03-11 23:37:22,0.0,2.753011,11.06795,253.533,316.986,92.093,28.64,9.0,0.14137170000000002,1.346291,0.9045340000000001,16.0,22.0,0.48863351912098435,0.2487372375160675
11499,C,0,6461278,242,242,243,242,0,610.7,2013-03-11 23:37:22,,,,,,,,,,,,,,,
11500,E,5,240,472,239,239,239,86,612.9,2013-03-11 23:38:48,1.0,3.5280080000000003,2.044258,203.372,156.028,57.645,76.325,8.0,0.1570796,0.797724,1.9272479999999999,11.0,7.0,3.79646666193893,1.7258132039316754
11501,C,0,6443269,242,242,243,242,0,612.9,2013-03-11 23:38:48,,,,,,,,,,,,,,,
11502,E,18,465,472,239,240,239,59,615.6,2013-03-11 23:39:47,1.0,10.81103,1.7461659999999999,395.219,250.278,36.557,143.33,14.0,0.2042035,0.8017837,2.179449,14.0,4.0,9.513876997000562,6.1912977612290385
11503,C,0,6451791,242,242,243,242,0,615.6,2013-03-11 23:39:47,,,,,,,,,,,,,,,
11504,E,7,405,472,240,242,240,213,674.3,2013-03-11 23:43:20,1.0,1000.0,70.52286,313.697,268.41,0.0,3.806,14.0,0.14137170000000002,0.7276069000000001,1.36626,17.0,15.0,2.128110659753226,1000.0
11505,C,0,6439500,242,242,243,242,1,674.3,2013-03-11 23:43:21,,,,,,,,,,,,,,,
11506,E,14,313,245,240,243,240,120,690.0,2013-03-11 23:45:21,1.0,5.300721,0.8435771999999999,227.825,110.458,42.98,130.94,8.0,0.1884956,0.877058,2.291288,13.0,4.0,8.490528562535204,6.283623119478988
11507,C,0,6442122,242,242,242,242,1,690.0,2013-03-11 23:45:22,,,,,,,,,,,,,,,
11508,E,15,321,241,233,472,233,28,690.3,2013-03-11 23:45:50,1.0,3.488026,0.3238787,194.74,52.446,55.831,161.931,10.0,0.6597345,1.687055,1.6832509999999998,13.0,6.0,2.1617812302108304,10.769545768148333
11509,C,0,6432293,242,242,243,242,1,690.3,2013-03-11 23:45:51,,,,,,,,,,,,,,,
11510,E,5,40,472,236,241,236,356,693.8,2013-03-11 23:51:47,0.0,0.6784412,0.08790217,40.199,28.832,59.252,328.001,1.0,0.5497787,2.0,1.5811389999999999,7.0,6.0,0.9223310833333334,7.718139678482872
11511,C,0,6198955,242,242,243,242,0,693.8,2013-03-11 23:51:47,,,,,,,,,,,,,,,
11512,E,47,3013,242,240,242,240,137,698.4,2013-03-11 23:54:04,1.0,35.129870000000004,0.4742111,1668.2120000000002,507.469,47.487,1070.133,30.0,0.3612832,1.445073,1.224745,34.0,4.0,7.204018412910628,74.08064353164849
11513,C,0,6462156,243,243,243,243,0,698.4,2013-03-11 23:54:04,,,,,,,,,,,,,,,
11514,E,19,11926,242,241,242,241,263,706.8,2013-03-11 23:58:27,1.0,91.70764,1.497003,7699.223000000001,4212.842000000001,83.954,2814.184,49.0,0.2356194,1.224745,1.48324,52.0,20.0,3.148756679961951,61.260822545615234
11515,C,0,6426736,242,242,242,242,0,706.8,2013-03-11 23:58:27,,,,,,,,,,,,,,,
11516,E,13,288,243,239,240,239,54,706.7,2013-03-11 23:59:21,1.0,8.462552,2.12026,276.717,39.81,32.699,18.776,11.0,0.3926991,0.7844645,2.581989,13.0,3.0,14.262747390098594,3.9912806664095815
11517,C,0,6443660,242,242,243,242,0,706.7,2013-03-11 23:59:21,,,,,,,,,,,,,,,
11518,E,33,3959,240,239,240,239,321,704.1,2013-03-12 00:04:42,1.0,28.311629999999997,0.6114626999999999,1742.241,631.932,61.538,1033.476,36.0,0.4869469,1.7171830000000001,2.4748740000000002,39.0,8.0,7.026048330317736,46.3014828585987
11519,C,0,6428167,242,242,243,242,1,704.1,2013-03-12 00:04:43,,,,,,,,,,,,,,,
11520,E,22,424,241,238,239,238,63,704.1,2013-03-12 00:05:46,1.0,5.007115,0.8074725,281.495,142.703,56.219,176.728,12.0,0.4869469,0.877058,2.3237900000000002,13.0,5.0,6.8887736044822585,6.20097282766002
11521,C,0,6422571,242,242,242,242,0,704.1,2013-03-12 00:05:46,,,,,,,,,,,,,,,
11522,E,17,324,472,238,239,238,61,705.2,2013-03-12 00:06:47,1.0,6.683942999999999,0.9871566999999999,209.428,104.071,31.333,105.425,8.0,0.2042035,0.797724,2.144761,11.0,5.0,5.914920699389764,6.770903881161513
11523,C,0,6420751,242,242,243,242,1,705.2,2013-03-12 00:06:48,,,,,,,,,,,,,,,
11524,E,11,411,472,240,241,240,20,705.1,2013-03-12 00:07:08,1.0,8.148211,2.577568,298.306,244.124,36.61,94.711,10.0,0.26703540000000003,0.8164965999999999,2.160247,12.0,9.0,3.527668496517112,3.1612016837185624
11525,C,0,6421358,242,242,243,242,1,705.1,2013-03-12 00:07:09,,,,,,,,,,,,,,,
11526,E,13,1050,240,240,240,240,33,705.1,2013-03-12 00:07:42,1.0,26.5442,2.3290450000000003,747.113,512.716,28.146,220.14,18.0,0.07853982,0.5773503000000001,1.4142139999999999,24.0,16.0,3.6742355550867467,11.39703026998113
11527,C,0,6420500,242,242,243,242,1,705.1,2013-03-12 00:07:43,,,,,,,,,,,,,,,
11528,E,9,92,246,235,239,235,255,708.4,2013-03-12 00:11:58,1.0,4.688463,1.3831209999999998,225.215,43.069,48.036,31.139,12.0,0.5654866999999999,1.455214,2.4083189999999997,17.0,5.0,5.62685941724035,3.389770919641269
11529,C,0,6392746,242,243,243,242,1,708.4,2013-03-12 00:11:59,,,,,,,,,,,,,,,
11530,E,50,1950,240,238,241,238,311,711.2,2013-03-12 00:17:10,1.0,6.032101,0.341944,1384.6989999999998,407.109,229.555,1190.572,40.0,0.3298672,1.616674,1.906925,44.0,11.0,4.718143546565356,17.640609361966078
11531,C,0,6401892,242,242,243,242,0,711.2,2013-03-12 00:17:10,,,,,,,,,,,,,,,
11532,E,15,349,245,242,242,242,13,711.1,2013-03-12 00:17:23,1.0,8.960666999999999,0.8981645,356.76,174.296,39.814,194.058,15.0,0.37699109999999997,1.397276,2.13809,21.0,7.0,4.590553333772283,9.97664396477632
11533,C,0,6399423,242,242,242,242,1,711.1,2013-03-12 00:17:24,,,,,,,,,,,,,,,
11534,E,5,134,472,241,472,241,136,709.4,2013-03-12 00:19:40,0.0,17.74979,1.499199,128.473,14.037,7.238,9.363,0.0,0.8639379999999999,1.949359,1.0,5.0,2.0,1.2824728538971013,11.83951767585068
11535,C,0,6389209,242,242,243,242,1,709.4,2013-03-12 00:19:41,,,,,,,,,,,,,,,
11536,E,10,380,243,241,241,241,107,709.1,2013-03-12 00:21:28,1.0,11.9449,3.0559849999999997,292.029,222.763,24.448,72.894,12.0,0.01570796,0.8164965999999999,1.7320509999999998,15.0,6.0,5.303301324218619,3.9086912702699106
11537,C,0,6372807,242,242,242,242,0,709.1,2013-03-12 00:21:28,,,,,,,,,,,,,,,
11538,E,16,464,245,238,241,238,329,705.8,2013-03-12 00:26:57,1.0,18.366220000000002,3.563391,403.157,39.265,21.951,11.019,11.0,0.5969026,1.224745,1.0,16.0,2.0,6.531971961510355,5.1541431498189505
11539,C,0,6382450,242,242,242,242,1,705.8,2013-03-12 00:26:58,,,,,,,,,,,,,,,
11540,E,14,951,241,240,240,240,6,705.8,2013-03-12 00:27:04,1.0,20.91591,0.84344,623.838,284.828,29.826,337.698,19.0,0.2827433,0.7254763000000001,1.7320509999999998,19.0,5.0,9.072376037645887,24.798340573763372
11541,C,0,6383336,242,242,242,242,0,705.8,2013-03-12 00:27:04,,,,,,,,,,,,,,,
11542,E,8,2568,240,240,240,240,205,705.8,2013-03-12 00:30:29,0.0,47.6055,39.3475,1579.503,1582.832,33.179,40.227,14.0,0.3298672,1.5583870000000002,0.8291562,14.0,16.0,0.46555295635808047,1.2098735611454128
11543,C,0,6290339,242,242,243,242,0,705.8,2013-03-12 00:30:29,,,,,,,,,,,,,,,
11544,E,23,3296,241,241,241,241,12,705.5,2013-03-12 00:30:41,1.0,26.61395,0.9044582,2022.234,944.116,75.984,1043.847,42.0,0.37699109999999997,1.4218790000000001,2.183857,46.0,13.0,5.43470576610246,29.425289571701665
11545,C,0,6334651,242,242,243,242,0,705.5,2013-03-12 00:30:41,,,,,,,,,,,,,,,
11546,E,29,910,240,238,240,238,215,704.5,2013-03-12 00:34:16,1.0,18.5332,0.4977683,597.881,197.837,32.26,397.448,22.0,0.21991149999999998,0.7745966999999999,1.8257419999999998,25.0,6.0,9.820927888452577,37.23258480140337
11547,C,0,6308295,242,242,242,242,1,704.5,2013-03-12 00:34:17,,,,,,,,,,,,,,,
11548,E,10,1839,241,240,241,240,180,704.2,2013-03-12 00:37:17,1.0,25.02929,4.700812,1145.265,938.865,45.757,199.724,20.0,0.1099557,0.6928203000000001,1.6690459999999998,25.0,14.0,4.301893702759987,5.324459794158212
11549,C,0,6292906,242,242,243,242,1,704.2,2013-03-12 00:37:18,,,,,,,,,,,,,,,
11550,E,23,531,245,240,242,240,183,703.6,2013-03-12 00:40:21,1.0,30.514459999999996,1.4534280000000002,433.702,271.416,14.213,186.742,15.0,0.2356194,1.076055,2.0,19.0,7.0,5.044882862466537,20.99482354321943
11551,C,0,6351494,243,243,243,243,1,703.6,2013-03-12 00:40:22,,,,,,,,,,,,,,,
11552,E,12,150,472,239,242,239,139,703.5,2013-03-12 00:42:41,1.0,2.463147,0.19832579999999997,117.768,23.408,47.812,118.028,5.0,0.2827433,0.8451542999999999,2.160247,7.0,3.0,5.9640900286886485,12.419700645710853
11553,C,0,6351663,242,242,243,242,0,703.5,2013-03-12 00:42:41,,,,,,,,,,,,,,,
11554,E,25,1269,240,238,239,238,246,704.1,2013-03-12 00:46:47,1.0,10.84043,0.5572243,785.671,276.965,72.476,497.044,16.0,0.37699109999999997,1.36277,2.0,21.0,5.0,6.163916141388496,19.45433775684411
11555,C,0,6346863,242,243,243,242,0,704.1,2013-03-12 00:46:47,,,,,,,,,,,,,,,
11556,E,9,627,472,241,472,241,540,704.6,2013-03-12 00:55:47,1.0,13.408529999999999,3.075068,403.932,349.337,30.125,113.603,14.0,0.408407,1.192079,1.477098,19.0,11.0,2.1402533648433457,4.360400876125548
11557,C,0,6265919,242,243,243,242,1,704.6,2013-03-12 00:55:48,,,,,,,,,,,,,,,
11558,E,22,273,242,235,242,235,6,704.6,2013-03-12 00:55:54,1.0,9.200377,0.2357585,381.052,66.627,41.417,282.607,15.0,0.3612832,0.942809,1.4142139999999999,18.0,1.0,27.000009545941964,39.02458231474538
11559,C,0,6280307,242,242,242,242,0,704.6,2013-03-12 00:55:54,,,,,,,,,,,,,,,
11560,E,17,550,472,236,242,236,27,704.6,2013-03-12 00:56:21,1.0,29.909979999999997,0.5436149,412.01,136.655,13.775,251.382,14.0,0.26703540000000003,1.369306,1.4142139999999999,16.0,1.0,16.524738809294636,55.02053388250153
11561,C,0,6273666,242,242,243,242,1,704.6,2013-03-12 00:56:22,,,,,,,,,,,,,,,
11562,E,22,767,241,240,241,240,225,704.0,2013-03-12 01:00:07,1.0,10.81612,0.7368734,611.446,267.964,56.531,363.65,20.0,0.2356194,0.8846516999999999,1.949359,23.0,5.0,10.136250684874058,14.678395326166479
11563,C,0,6278666,242,242,242,242,0,704.0,2013-03-12 01:00:07,,,,,,,,,,,,,,,
11564,E,18,703,244,241,242,241,187,703.8,2013-03-12 01:03:14,1.0,10.10758,0.6765755,465.929,179.85,46.097,265.824,14.0,0.1099557,1.054093,1.6329930000000001,18.0,9.0,3.0983850571059675,14.939319884676586
11565,C,0,6260629,242,242,243,242,1,703.8,2013-03-12 01:03:15,,,,,,,,,,,,,,,
11566,E,31,914,241,237,241,237,138,704.1,2013-03-12 01:05:33,1.0,12.03945,0.42714409999999997,590.282,171.395,49.029,401.258,15.0,0.3612832,1.688194,2.236068,20.0,4.0,6.622663035172498,28.18590997389854
11567,C,0,6285507,242,242,243,242,1,704.1,2013-03-12 01:05:34,,,,,,,,,,,,,,,
11568,E,19,181,242,231,472,231,508,700.3,2013-03-12 01:14:02,1.0,6.098487,0.10823410000000001,543.302,53.818,89.088,497.237,37.0,0.7696901999999999,1.60963,2.035401,44.0,7.0,7.948378908728802,56.34533660501292
11569,C,0,6275495,242,242,243,242,1,700.3,2013-03-12 01:14:03,,,,,,,,,,,,,,,
11570,E,28,542,243,240,241,240,130,698.2,2013-03-12 01:16:13,1.0,10.50812,0.7436176,439.313,206.368,41.807,277.519,18.0,0.37699109999999997,1.233588,2.035401,23.0,7.0,5.421377431409144,14.131082021295768
11571,C,0,6275650,242,242,243,242,0,698.2,2013-03-12 01:16:13,,,,,,,,,,,,,,,
11572,E,10,172,243,238,472,238,114,699.3,2013-03-12 01:18:07,1.0,6.876614,0.38042329999999996,377.031,121.266,54.828,318.766,25.0,0.5969026,0.9607689,1.6475090000000001,26.0,7.0,6.369189451133507,18.076219076710355
11573,C,0,6281107,242,243,243,242,1,699.3,2013-03-12 01:18:08,,,,,,,,,,,,,,,
11574,E,29,1063,244,239,242,239,89,699.0,2013-03-12 01:19:37,1.0,8.390116,0.7273838,433.618,205.467,51.682,282.474,13.0,0.2827433,1.2833780000000001,1.2649110000000001,17.0,5.0,3.3510761443627675,11.534649179733323
11575,C,0,6273338,242,242,242,242,1,699.0,2013-03-12 01:19:38,,,,,,,,,,,,,,,
11576,E,13,700,240,239,239,239,162,698.6,2013-03-12 01:22:20,1.0,5.346908999999999,3.394047,410.525,358.408,76.778,105.599,14.0,0.3298672,0.8164965999999999,1.979057,18.0,12.0,3.635759781485925,1.5753785409259093
11577,C,0,6266533,242,242,243,242,1,698.6,2013-03-12 01:22:21,,,,,,,,,,,,,,,
11578,E,14,1544,242,241,242,241,2,698.6,2013-03-12 01:22:23,1.0,17.85657,2.0100729999999998,1028.9669999999999,671.919,57.624,334.276,28.0,0.1570796,0.6846532,1.8771810000000002,32.0,21.0,4.177978406752917,8.883545268382308
11579,C,0,6270071,242,243,243,242,1,698.6,2013-03-12 01:22:24,,,,,,,,,,,,,,,
11580,E,19,1859,240,239,240,239,241,698.3,2013-03-12 01:26:25,1.0,14.2968,1.434347,1126.402,626.712,78.787,436.932,21.0,0.01570796,0.6,1.7638340000000001,25.0,9.0,8.165898148148148,9.967464353070573
11581,C,0,6250655,242,242,243,242,0,698.3,2013-03-12 01:26:25,,,,,,,,,,,,,,,
11582,E,11,549,246,242,242,242,242,698.1,2013-03-12 01:30:27,1.0,16.284029999999998,0.8285587999999999,305.065,134.925,18.734,162.843,12.0,0.3141593,0.6831301,1.9578900000000001,15.0,6.0,7.165143213569421,19.653438137138092
11583,C,0,6255907,242,242,243,242,1,698.1,2013-03-12 01:30:28,,,,,,,,,,,,,,,
11584,E,15,264,472,239,472,239,208,697.7,2013-03-12 01:33:56,1.0,2.058434,1.172002,220.94,157.68,107.334,134.539,7.0,0.01570796,0.5773503000000001,1.4142139999999999,9.0,6.0,3.6742355550867467,1.7563401089986326
11585,C,0,6242502,242,242,242,242,0,697.7,2013-03-12 01:33:56,,,,,,,,,,,,,,,
11586,E,8,323,243,240,240,240,82,697.5,2013-03-12 01:35:18,1.0,10.229519999999999,7.545952000000001,233.898,219.142,22.865,29.041,8.0,0.2827433,0.6741999,1.4491379999999998,11.0,10.0,2.3643607778642504,1.3556302412440344
