EID,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,H,UTC,EAS,SNRatio_s,SNRatio_n,AbsSignal_s,AbsSignal_n,TotalNoise_s,TotalNoise_n,NNear3,Theta,dt2_s,dt2_n,ng_s,ng_n,Crit1,Crit2
11182,E,15,1839,242,240,241,240,48,597.4,2013-03-10 00:27:33,1.0,38.21667,2.502894,604.473,415.12,15.817,165.856,20.0,0.1884956,0.5897678000000001,2.0,23.0,9.0,8.666310895764589,15.268990392901133
11184,E,19,1440,243,242,243,242,327,593.0,2013-03-10 00:33:00,1.0,48.60698,1.6863290000000002,705.19,425.25,14.508,252.175,24.0,0.26703540000000003,0.745356,2.1876279999999997,27.0,14.0,5.660378204700648,28.82413647756141
11186,E,21,293,247,240,242,240,40,586.4,2013-03-10 00:33:40,1.0,37.086290000000005,0.0,140.965,0.0,3.801,118.098,2.0,0.4869469,2.44949,0.0,9.0,-1.0,-0.0,1000.0
11188,E,11,628,244,241,241,241,47,604.5,2013-03-10 00:34:27,1.0,26.78671,6.294316,340.968,287.153,12.729,45.621,14.0,0.34557519999999997,0.8164965999999999,1.6733200000000001,15.0,10.0,3.0740850604889234,4.255697776762858
11190,E,22,338,472,236,241,236,525,603.2,2013-03-10 00:43:12,1.0,10.27693,1.890482,196.834,119.624,19.153,63.277,10.0,0.4555309,0.797724,2.061553,11.0,4.0,7.106807304280679,5.436142968813378
11192,E,19,1823,243,242,242,242,110,593.9,2013-03-10 00:45:02,1.0,42.68345,1.304719,905.999,476.572,21.226,365.268,30.0,0.4869469,1.1858540000000002,2.171241,32.0,14.0,4.185031691446477,32.71467893315
11194,E,19,1490,241,239,240,239,47,590.4,2013-03-10 00:45:49,1.0,107.154,0.7927395,766.794,345.2,7.156,435.452,35.0,0.408407,1.013423,1.6641009999999998,37.0,13.0,4.673554341611017,135.1692414471856
11196,L,7,3949,241,241,242,241,33,573.1,2013-03-10 00:46:22,0.0,3.573521,173.9689,1300.483,1654.444,363.922,9.51,49.0,0.17278759999999999,2.25877,1.172604,49.0,72.0,0.35329943582864415,0.020541152845638653
11198,E,39,2828,242,241,241,241,54,586.5,2013-03-10 00:47:16,1.0,483.7064,0.5160011999999999,1585.106,528.475,3.277,1024.174,46.0,0.4869469,0.9682458,2.0493900000000003,48.0,10.0,10.159684658585663,937.4134221447144
11200,E,30,1481,242,241,244,241,87,587.3,2013-03-10 00:48:43,1.0,29.12554,0.9599636,699.479,326.738,24.016,340.365,22.0,0.3926991,0.7801895000000001,2.3717080000000004,23.0,8.0,8.739749125052311,30.340256923122816
11202,E,46,1064,246,240,240,240,72,590.9,2013-03-10 00:49:55,1.0,6.482284,0.3161817,461.759,32.457,71.234,102.653,17.0,1.178097,2.459191,1.802776,21.0,4.0,3.8486534799452334,20.50176765738235
11204,E,18,664,243,234,472,234,146,593.7,2013-03-10 00:52:21,1.0,5.299305,0.10304460000000001,377.496,29.872,71.235,289.894,15.0,0.5969026,1.565248,1.2649110000000001,20.0,5.0,3.232487120251871,51.427315129517865
11206,E,10,3689,241,241,241,241,371,583.4,2013-03-10 00:58:32,1.0,62.30591,5.466325,1915.346,1631.463,30.741,298.457,44.0,0.09424778,0.771845,1.721326,47.0,27.0,3.8821036559105733,11.39813479174474
11208,E,14,646,240,239,240,239,53,594.7,2013-03-10 00:59:25,1.0,10.51571,0.7930786,268.035,105.784,25.489,133.384,11.0,0.26703540000000003,0.6454972,1.154701,12.0,6.0,3.5777103293399257,13.25935696787697
11214,E,29,4272,242,241,242,241,117,583.0,2013-03-10 01:03:16,1.0,104.6705,0.5182391,1721.0970000000002,560.331,16.443,1081.221,41.0,0.3141593,0.8069466,2.236068,43.0,10.0,11.915401093455253,201.97337039927365
11216,E,11,753,242,240,242,240,136,590.9,2013-03-10 01:05:33,1.0,14.900870000000001,2.011832,385.545,249.264,25.874,123.899,17.0,0.26703540000000003,0.9176629000000001,1.914854,19.0,9.0,4.405179239081754,7.406614527447231
11218,E,19,506,240,239,240,239,182,590.9,2013-03-10 01:08:35,1.0,9.73881,0.6805524000000001,351.834,144.844,36.127,212.833,16.0,0.6440265000000001,1.698416,1.9364919999999999,26.0,8.0,3.7055697779578143,14.310155852500305
11220,E,14,373,245,241,242,241,71,582.9,2013-03-10 01:09:46,1.0,4.307015,0.5481014,207.891,82.754,48.268,150.983,12.0,0.14137170000000002,0.6546536999999999,2.0,14.0,6.0,7.128450762084851,7.8580617937796315
11222,E,64,1510,242,237,245,237,59,585.7,2013-03-10 01:10:45,1.0,14.307929999999999,0.2407467,560.041,87.412,39.142,363.087,19.0,0.7853982,1.445998,2.44949,22.0,4.0,9.316883564154308,59.43146726373981
11228,E,33,4683,241,241,241,241,106,584.7,2013-03-10 01:14:38,1.0,99.82769,0.4338439,2261.197,664.854,22.651,1532.473,56.0,0.4712389,0.6948083,2.052873,58.0,14.0,12.24044037963935,230.10050200281594
11230,E,7,533,240,239,240,239,58,590.5,2013-03-10 01:15:36,1.0,56.548919999999995,7.2287729999999994,410.941,341.227,7.267,47.204,19.0,0.0,0.7559289,1.955385,21.0,17.0,3.1953740467328267,7.822754966714559
11232,E,9,2873,241,241,242,241,80,593.2,2013-03-10 01:16:56,0.0,1.9889150000000002,14.3066,807.933,1144.914,406.218,80.027,47.0,0.1570796,2.2407220000000003,1.040284,48.0,73.0,0.30526872863495935,0.13902082272645677
11236,E,12,158,240,233,472,233,198,592.2,2013-03-10 01:21:41,1.0,13.8924,1000.0,242.089,6.398,17.426,0.0,15.0,0.4869469,1.2565620000000002,3.0,19.0,1.0,45.36186833598342,0.0
11238,E,22,543,245,238,241,238,11,591.7,2013-03-10 01:21:52,1.0,53.25246,0.5601161,362.809,114.029,6.813,203.581,12.0,0.5497787,1.21106,2.598076,15.0,4.0,8.044840883193235,95.07396154526535
11244,E,20,1202,241,239,240,239,212,589.5,2013-03-10 01:27:58,1.0,17.0971,1.131652,412.536,192.399,24.129,170.016,9.0,0.2984513,1.607275,1.224745,12.0,2.0,4.572005412888274,15.10808827342146
11246,E,10,1035,243,242,242,242,47,589.5,2013-03-10 01:28:45,1.0,22.003729999999997,1.497255,566.42,339.227,25.742,226.566,27.0,0.03141593,0.5669466999999999,1.620185,28.0,16.0,5.001041103158375,14.696049948108577
11248,E,22,395,241,237,241,237,381,587.7,2013-03-10 01:35:06,1.0,7.1826419999999995,0.17974820000000002,297.11,47.925,41.365,266.623,14.0,0.408407,0.9393364,2.12132,17.0,4.0,9.59785014186611,39.959470966668796
11254,E,78,5043,241,240,242,240,111,596.9,2013-03-10 01:47:44,1.0,73.5784,0.163103,2504.388,327.27,34.037,2006.524,71.0,0.6126106,0.9574271000000001,1.46385,72.0,7.0,15.726255144796777,451.1162814631314
11256,E,8,408,472,239,242,239,250,597.7,2013-03-10 01:51:54,1.0,12.744489999999999,0.09074473,251.092,21.181,19.702,233.413,17.0,0.01570796,0.745356,2.768875,18.0,3.0,22.28901357203806,140.44333750734006
11260,E,13,836,243,242,243,242,30,603.1,2013-03-10 01:55:22,1.0,21.49196,3.6532699999999996,457.22,344.412,21.274,94.275,19.0,0.1884956,1.107823,1.0,22.0,11.0,1.805342550208833,5.882938804036341
11262,E,26,1321,240,236,240,236,17,601.3,2013-03-10 01:55:40,1.0,45.75699,0.45986400000000005,781.804,241.149,17.086,524.392,33.0,0.3298672,0.7559289,2.171241,35.0,7.0,14.361410180243144,99.50114499120764
11264,E,11,363,472,239,239,239,8,602.3,2013-03-10 01:55:48,1.0,13.11074,3.023457,258.439,189.474,19.712,62.668,12.0,0.06283185,0.8864053,1.7320509999999998,14.0,9.0,3.039581955969301,4.336342455245891
11266,E,22,1592,241,239,241,239,424,591.4,2013-03-10 02:02:52,1.0,60.734719999999996,0.9285591000000001,920.374,413.583,15.154,445.403,27.0,0.17278759999999999,0.75,2.174229,32.0,11.0,8.433373090909091,65.40749511815339
11268,E,11,633,242,240,472,240,181,598.7,2013-03-10 02:05:54,1.0,49.829609999999995,3.693361,374.619,291.517,7.518,78.93,18.0,0.1884956,0.7237469,1.8810799999999999,21.0,13.0,4.198522566808497,13.491669554501295
11272,E,15,2452,240,239,240,239,85,589.3,2013-03-10 02:08:25,1.0,196.4845,1.737151,1309.373,815.186,6.664,469.266,40.0,0.3612832,0.7963331,2.01187,41.0,21.0,4.93252969977848,113.1073349383768
11274,E,16,1565,242,241,242,241,268,594.3,2013-03-10 02:12:53,1.0,56.115930000000006,1.141139,933.264,488.0,16.631,427.643,32.0,0.5654866999999999,0.9211324000000001,2.253203,33.0,13.0,6.209388741342887,49.17537671009403
11276,E,60,5671,240,239,240,239,481,593.4,2013-03-10 02:20:54,1.0,39.49776,0.2561957,3163.099,614.366,80.083,2398.034,66.0,0.6126106,1.224745,1.8371169999999999,66.0,8.0,12.374996631951957,154.17026330849637
11280,E,11,170,240,233,472,233,320,315.9,2013-03-11 18:06:54,0.0,0.7009848000000001,0.1589491,35.378,6.752,50.469,42.479,1.0,1.021018,2.12132,1.5811389999999999,6.0,2.0,2.2360685799407913,4.410120222784218
11282,E,21,759,240,238,240,238,47,315.6,2013-03-11 18:07:41,1.0,9.686246,0.4430383,539.088,182.608,55.655,412.172,43.0,0.5026548,1.26168,2.283481,49.0,14.0,6.334556702174879,21.863221927991162
11284,D,44,2098,240,239,240,239,39,314.9,2013-03-11 18:08:21,0.0,0.2845654,0.120199,70.978,130.049,249.426,1081.947,3.0,1.225221,3.3541019999999997,1.9202860000000002,12.0,16.0,0.4293889989034324,2.3674510361246437
11286,D,10,52,241,239,239,239,77,315.7,2013-03-11 18:09:38,0.0,0.01279053,0.006443601,361.436,251.356,28258.1,39008.62,43.0,1.162389,1.757524,1.438117,45.0,44.0,0.8368599673590388,1.9849966570954682
11288,E,19,2662,243,242,243,242,17,315.1,2013-03-11 18:09:56,1.0,33.40935,0.6817435000000001,1231.335,505.688,36.856,741.757,58.0,0.3298672,0.7128791999999999,1.8220869999999998,61.0,25.0,6.236529667298471,49.0057489113783
11290,E,37,2246,241,240,241,240,173,314.5,2013-03-11 18:12:49,1.0,1000.0,0.3885263,1263.2930000000001,342.045,0.0,880.365,53.0,0.5026548,1.114172,1.968502,58.0,16.0,6.4045943983514215,1000.0
11292,E,22,2936,241,240,242,240,25,314.5,2013-03-11 18:13:14,1.0,99.44148,1.189196,1474.22,808.866,14.825,680.179,50.0,0.4869469,1.111919,1.9364919999999999,55.0,24.0,3.991112811874485,83.620784075325
11296,E,14,736,472,240,240,240,77,315.3,2013-03-11 18:15:47,1.0,29.01813,0.585958,411.39,158.361,14.177,270.26,28.0,0.06283185,0.6123724,1.615893,32.0,18.0,4.691097552186654,49.522541918619446
11300,E,13,294,472,238,240,238,301,422.4,2013-03-11 18:24:30,1.0,5.324927,0.45920779999999994,182.006,59.866,34.18,130.368,13.0,0.1256637,0.7559289,1.527525,14.0,6.0,4.715026770374833,11.595898583489474
11302,E,7,193,472,243,472,243,392,516.3,2013-03-11 18:31:02,1.0,18.21205,1.1309280000000002,125.736,8.18,6.904,7.233,0.0,0.6440265000000001,1.0,2.0,4.0,1.0,8.0,16.103638725433257
11310,E,7,364,472,238,240,238,203,598.7,2013-03-11 18:53:54,1.0,7.418479,3.774918,246.568,206.035,33.237,54.58,10.0,0.42411499999999996,0.8320503,2.236068,13.0,9.0,3.881827817380752,1.9652030283747854
11312,E,9,768,242,241,242,241,97,597.8,2013-03-11 18:55:31,1.0,30.739340000000002,9.965124000000001,424.541,403.737,13.811,40.515,17.0,0.408407,0.781736,1.9436509999999998,18.0,18.0,2.4863265859574075,3.08469198395103
11314,D,32,1075,242,242,271,242,134,597.4,2013-03-11 18:57:46,0.0,0.009820776,0.04928288,201.594,227.852,20527.3,4623.35,14.0,1.2409290000000002,2.772041,1.315587,19.0,26.0,0.3468168400106636,0.19927356924467504
11316,E,43,2557,244,243,244,243,52,598.4,2013-03-11 18:58:39,1.0,42.90031,0.3745489,1404.1270000000002,392.443,32.73,1047.775,37.0,0.2827433,0.9459053,1.47196,38.0,6.0,9.855546145405182,114.53858936659594
11318,E,6,121,472,241,472,241,456,597.7,2013-03-11 19:06:15,0.0,2.255585,4.749423999999999,35.539,14.424,15.756,3.037,0.0,0.5654866999999999,1.290994,3.0,3.0,0.0,10.0,0.4749176492748468
11320,E,15,435,241,239,241,239,88,598.0,2013-03-11 19:07:43,1.0,10.00721,2.524603,284.575,203.637,28.437,80.661,11.0,0.2984513,0.5773503000000001,2.672612,15.0,7.0,9.919498984040908,3.9638743378241217
11322,E,31,793,245,240,242,240,318,596.6,2013-03-11 19:13:01,1.0,15.7611,1.603705,342.331,196.239,21.72,122.366,9.0,0.4869469,1.095445,1.0,10.0,3.0,3.0429034167241014,9.82792535780847
11324,E,21,735,241,238,241,238,187,595.7,2013-03-11 19:16:09,1.0,108.3139,0.9742038000000001,351.587,143.395,3.246,147.192,14.0,0.2513274,0.8563488000000001,2.041241,15.0,6.0,5.959140130750459,111.1820023268586
11326,E,6,1296,242,241,241,241,137,595.7,2013-03-11 19:18:26,1.0,15.701479999999998,10.12496,622.909,599.57,39.672,59.217,16.0,0.26703540000000003,0.6488857,1.198958,19.0,16.0,2.1941655132791493,1.5507686678124564
11328,L,6,5003,241,241,241,241,4,595.8,2013-03-11 19:18:30,0.0,1.8091220000000001,40.50025,1612.4229999999998,2386.639,891.274,58.929,34.0,0.1884956,2.211762,0.8637313,37.0,63.0,0.2293514236577279,0.04466939650131336
11330,E,19,350,472,239,241,239,45,595.8,2013-03-11 19:19:16,1.0,5.83751,1.348061,230.389,54.339,39.467,40.309,13.0,0.37699109999999997,1.354006,2.12132,18.0,6.0,4.700097340779878,4.33030021286798
11332,E,23,1604,241,239,240,239,54,595.6,2013-03-11 19:20:10,1.0,21.435489999999998,0.4581037,887.408,284.41,41.399,620.842,34.0,0.5026548,0.9279607,1.802776,36.0,8.0,8.742279710767924,46.79179608457379
11334,E,31,1452,241,239,240,239,29,596.2,2013-03-11 19:20:39,1.0,35.42938,0.6096348,509.439,175.434,14.379,287.769,17.0,0.3926991,1.051315,1.870829,19.0,4.0,8.452688062093664,58.115736699253326
11336,E,17,695,245,241,242,241,34,595.8,2013-03-11 19:21:13,1.0,6.833309,1.392064,329.878,194.438,48.275,139.676,8.0,0.04712389,0.8366600000000001,0.8164965999999999,10.0,3.0,3.2530004223141216,4.9087590445440465
11338,E,9,333,243,242,242,242,97,597.0,2013-03-11 19:22:50,1.0,7.429672,8.429329,217.942,206.645,29.334,24.515,11.0,0.17278759999999999,0.8660254000000001,1.754116,16.0,13.0,2.49289685960712,0.8814072945246044
11340,E,35,1758,242,240,241,240,143,598.8,2013-03-11 19:25:14,1.0,13.733179999999999,0.3956711,916.058,263.826,66.704,666.781,33.0,0.6754424,1.1697950000000001,1.8516400000000002,38.0,7.0,8.59275343115674,34.70856968809118
11342,E,43,2040,240,240,241,240,80,598.8,2013-03-11 19:26:35,1.0,25.78172,0.2751239,990.482,219.838,38.418,799.051,38.0,0.5811946,1.095445,1.46385,40.0,7.0,7.636035714122702,93.70948913966825
11348,E,30,1464,240,237,240,237,16,599.8,2013-03-11 19:30:04,1.0,102.2333,0.7420784,851.706,361.856,8.331,487.625,25.0,0.37699109999999997,1.322876,1.8516400000000002,28.0,7.0,5.598831636525269,137.7662247407962
11350,E,10,849,244,241,472,241,102,599.2,2013-03-11 19:31:46,1.0,43.65099,1.481535,298.922,156.096,6.848,105.361,15.0,0.1256637,0.7276069000000001,1.9364919999999999,17.0,12.0,3.7703925933999067,29.46335762920458
11352,E,12,277,472,243,243,243,124,598.6,2013-03-11 19:33:51,1.0,8.423164,2.617973,171.563,130.807,20.368,49.965,9.0,0.14137170000000002,0.797724,2.5634799999999998,11.0,7.0,5.049773749173541,3.217437740977574
11354,E,8,783,240,238,239,238,487,599.2,2013-03-11 19:41:58,1.0,15.98276,12.9837,321.701,305.805,20.128,23.553,18.0,0.26703540000000003,0.8271702,1.6770509999999998,19.0,16.0,2.407603734394687,1.23098691696827
11360,E,13,523,241,236,472,236,47,598.8,2013-03-11 19:45:24,1.0,108.5826,1.6941970000000002,333.24,186.626,3.069,110.156,15.0,0.2984513,1.272418,2.0,21.0,8.0,4.126002618636329,64.09088180176329
11370,E,15,215,245,241,243,241,415,599.0,2013-03-11 19:53:08,1.0,25.50822,0.02585995,178.43,3.265,6.995,126.257,5.0,0.5654866999999999,2.027588,2.0,9.0,0.0,10.0,986.3985765373867
11372,E,21,5301,242,241,242,241,386,597.1,2013-03-11 19:59:35,1.0,40.66813,1.210002,2244.474,1252.914,55.19,1035.464,44.0,0.26703540000000003,0.7071068,1.7994709999999998,48.0,21.0,5.816768515630978,33.609954702060236
11374,E,11,365,472,240,242,240,16,597.4,2013-03-11 19:59:51,1.0,6.2373400000000006,4.579282,204.223,185.351,32.742,40.476,9.0,0.1256637,0.8164965999999999,1.885618,9.0,9.0,2.309400920959132,1.3620783853381224
11376,E,42,1361,241,238,243,238,21,597.7,2013-03-11 20:00:13,1.0,14.641179999999999,0.12567419999999999,632.66,73.958,43.211,588.49,35.0,0.6126106,1.204159,1.549193,40.0,5.0,10.292281999304079,116.50109012577123
11378,E,20,1141,240,239,240,239,78,597.7,2013-03-11 20:01:32,1.0,9.406896000000001,0.6206189999999999,533.879,209.817,56.754,338.077,24.0,0.34557519999999997,0.8388705,1.4142139999999999,27.0,13.0,3.5013910875489036,15.157281461632193
11382,E,18,485,243,240,242,240,493,601.8,2013-03-11 20:11:14,1.0,12.832989999999999,0.8242360999999999,264.706,120.139,20.627,145.758,11.0,0.2356194,0.8017837,0.0,14.0,4.0,0.0,15.569551583470211
11384,E,26,1213,242,240,241,240,103,601.8,2013-03-11 20:12:58,1.0,7.99222,0.26443629999999996,569.078,131.872,71.204,498.691,18.0,0.14137170000000002,0.7071068,1.322876,22.0,8.0,5.1447801095958905,30.22361042327828
11386,E,43,1804,242,240,242,240,464,603.7,2013-03-11 20:20:42,1.0,30.14064,0.422354,658.573,175.573,21.85,415.701,19.0,0.4869469,1.175139,2.160247,21.0,6.0,6.434017167330844,71.36344707354478
11388,E,61,3580,241,239,241,239,230,602.6,2013-03-11 20:24:33,1.0,35.40422,0.1940498,1628.594,273.313,46.0,1408.4679999999998,42.0,0.4869469,1.296476,2.345208,47.0,6.0,14.16979257618344,182.44908680046558
11390,E,7,152,472,239,242,239,163,604.8,2013-03-11 20:27:16,1.0,1.0954629999999999,1000.0,119.526,10.379,109.11,0.0,10.0,0.1256637,0.8366600000000001,1.0,10.0,1.0,11.95228647240217,0.0
11392,E,27,912,241,237,241,237,39,603.8,2013-03-11 20:27:55,1.0,40.02787,0.4678012,453.796,145.583,11.337,311.207,18.0,0.3926991,1.0,1.4142139999999999,21.0,3.0,9.899498,85.56599587174105
11394,E,14,1108,241,240,240,240,865,600.5,2013-03-11 20:42:20,1.0,22.712529999999997,2.114325,721.736,497.951,31.777,235.513,26.0,0.5026548,0.7791937,1.966384,28.0,15.0,4.710745821824107,10.742212768211761
11396,E,17,704,243,242,242,242,33,598.7,2013-03-11 20:42:53,1.0,10.22157,3.103888,361.036,286.911,35.321,92.436,17.0,0.1884956,0.9759001,2.13809,21.0,14.0,3.286335353382995,3.293149621096909
11398,E,11,1645,240,239,240,239,209,598.8,2013-03-11 20:46:22,1.0,54.32496,3.4196459999999997,843.069,659.571,15.519,192.877,20.0,0.07853982,0.6741999,1.7320509999999998,22.0,16.0,3.5324391549153296,15.886136042672094
11400,E,24,541,240,239,243,239,42,596.6,2013-03-11 20:47:04,1.0,8.182632,2.2338270000000002,313.583,218.714,38.323,97.91,12.0,0.26703540000000003,0.9636241,2.366432,14.0,5.0,6.876135206664093,3.663055329989681
11402,E,20,245,472,238,240,238,602,601.4,2013-03-11 20:57:06,1.0,5.857171,0.9398249,210.618,100.581,35.959,107.021,9.0,0.43982299999999996,1.0,1.5811389999999999,11.0,4.0,4.34813225,6.232193574426549
11404,E,18,624,241,238,240,238,24,601.2,2013-03-11 20:57:30,1.0,35.70443,2.092159,381.359,249.672,10.681,119.337,21.0,0.2356194,0.6,2.236068,25.0,12.0,7.764125000000001,17.065827865644792
11408,E,20,449,240,236,240,236,434,601.5,2013-03-11 21:05:08,1.0,4.5704199999999995,0.18499960000000001,388.248,62.565,84.948,338.19,22.0,0.6597345,1.164965,1.309307,28.0,7.0,4.495609739348392,24.705029775108194
11410,E,16,741,243,241,242,241,583,598.0,2013-03-11 21:14:51,1.0,1000.0,2.149728,344.155,234.89,0.0,109.265,13.0,0.2984513,1.457738,1.7950549999999998,16.0,9.0,2.1891511978756735,1000.0
11412,E,10,2140,243,242,242,242,251,600.2,2013-03-11 21:19:03,1.0,52.72602,5.880911,965.677,820.046,18.315,139.442,27.0,0.17278759999999999,0.9503819,1.7320509999999998,31.0,24.0,2.3540353006161694,8.965620528845518
11414,E,35,607,240,238,240,238,105,598.7,2013-03-11 21:20:48,1.0,9.044251,0.7192009,320.275,125.607,35.412,174.648,10.0,0.5183628,1.4142139999999999,1.7320509999999998,12.0,3.0,4.898978513859996,12.575415921930006
11416,E,27,1968,240,238,239,238,47,598.0,2013-03-11 21:21:35,1.0,50.25947,1.171316,1085.705,573.345,21.602,489.488,26.0,0.09424778,1.050451,1.8516400000000002,29.0,7.0,7.302653812505296,42.908555658291846
11420,E,18,456,472,240,240,240,191,596.1,2013-03-11 21:26:17,1.0,37.45782,0.36266149999999997,273.105,62.904,7.291,173.451,13.0,0.2042035,0.9198662000000001,0.7071068,13.0,2.0,4.996589938841105,103.28591432518262
11422,E,22,886,244,240,241,240,196,596.5,2013-03-11 21:29:34,1.0,5.321703,0.5274359000000001,429.19,163.349,80.649,309.704,18.0,0.2042035,0.6900656,2.720294,21.0,5.0,16.556737214548882,10.089762465395035
11424,E,11,595,472,241,242,241,139,595.5,2013-03-11 21:31:54,1.0,33.381209999999996,3.4654279999999997,365.324,285.229,10.944,82.307,17.0,0.2042035,0.7254763000000001,1.8605209999999999,19.0,13.0,3.748189982222713,9.632637408724976
11428,E,11,193,472,240,240,240,54,595.0,2013-03-11 21:44:23,1.0,1.9869240000000001,1.497515,146.178,119.921,73.57,80.08,8.0,0.2827433,0.8366600000000001,1.7320509999999998,10.0,6.0,3.4503282894684415,1.3268141139316971
11430,E,63,6453,240,239,240,239,27,594.9,2013-03-11 21:44:50,1.0,39.75734,0.24461079999999996,2908.448,533.453,73.155,2180.824,51.0,0.4869469,1.1470790000000002,1.527525,57.0,6.0,12.650817859973026,162.53307237266353
11434,E,69,5688,242,241,244,241,56,591.8,2013-03-11 21:46:42,1.0,21.7363,0.29521329999999996,3062.6009999999997,694.847,140.898,2353.712,64.0,0.6440265000000001,1.043816,2.0493900000000003,67.0,10.0,13.154533940847813,73.6291397214318
11436,E,10,1379,243,243,246,243,143,593.1,2013-03-11 21:49:05,1.0,15.57236,2.761474,601.607,431.784,38.633,156.36,25.0,0.408407,0.7698003999999999,1.488048,27.0,14.0,3.7279882644161493,5.639148914370961
11438,E,14,629,244,243,243,243,85,593.7,2013-03-11 21:50:31,1.0,9.643376,0.8334082,246.909,122.436,25.604,146.91,15.0,0.37699109999999997,1.25,1.4142139999999999,16.0,6.0,3.016989866666666,11.571011575852255
11440,E,13,446,472,239,242,239,154,593.4,2013-03-11 21:53:06,1.0,9.142137,0.5934722,257.662,88.041,28.184,148.349,10.0,0.2513274,1.030776,1.612452,16.0,5.0,5.005788260495006,15.40449266384588
11442,E,16,793,243,241,243,241,64,593.4,2013-03-11 21:54:10,1.0,33.97335,0.5128033,471.652,163.654,13.883,319.136,21.0,0.2984513,0.6546536999999999,1.549193,21.0,10.0,4.969505709659932,66.25025120482803
11444,E,17,1673,243,242,243,242,326,594.2,2013-03-11 21:59:37,1.0,44.38581,0.9154642,982.48,481.904,22.135,526.404,35.0,0.37699109999999997,0.7433919,1.85405,38.0,16.0,5.923347765828495,48.484491105993364
11448,E,12,806,243,242,243,242,162,593.7,2013-03-11 22:02:55,1.0,41.673390000000005,8.36647,442.113,382.766,10.609,45.75,16.0,0.2827433,0.5129892,1.8187060000000002,19.0,13.0,5.1816076619756695,4.981000444592638
11452,E,6,280,472,240,472,240,2,593.9,2013-03-11 22:03:03,0.0,57.16641,33.16575,218.49,212.095,3.822,6.395,0.0,0.37699109999999997,0.8944271999999999,2.12132,5.0,2.0,5.929269592874635,1.723657606853479
11454,E,16,1292,240,239,239,239,615,595.5,2013-03-11 22:13:18,1.0,33.84778,1.2300659999999999,803.817,449.941,23.748,365.786,32.0,0.4869469,1.0730870000000001,2.335497,33.0,11.0,6.529285137178998,27.517036303605465
11458,E,16,8015,242,241,241,241,83,594.4,2013-03-11 22:17:18,1.0,71.30413,0.8768669,3816.1259999999997,1763.0829999999999,53.519,2010.662,42.0,0.5026548,1.113162,1.5811389999999999,46.0,8.0,8.167319087428424,81.316940068822
11460,E,19,517,242,238,240,238,53,595.5,2013-03-11 22:18:11,1.0,13.367,0.1617776,322.92,41.632,24.158,257.341,16.0,0.2356194,1.345185,2.19089,21.0,5.0,6.840500005575441,82.62579977262169
11464,E,8,1198,243,242,242,242,621,597.8,2013-03-11 22:34:42,1.0,24.8739,4.969269000000001,803.054,698.714,32.285,140.607,21.0,0.4555309,0.6546536999999999,1.8605209999999999,21.0,13.0,4.590911194727839,5.005545989478512
11466,E,15,1696,241,240,241,240,75,594.9,2013-03-11 22:35:57,1.0,24.61907,3.475542,1036.66,826.338,42.108,237.758,28.0,0.04712389,0.8304548,1.5968719999999998,29.0,20.0,2.7881883517320865,7.083520274780427
11470,E,22,1174,240,239,240,239,517,597.6,2013-03-11 22:45:50,1.0,41.51699,0.55923,1094.72,373.923,26.368,668.639,32.0,0.42411499999999996,1.0274020000000001,1.48324,36.0,5.0,10.394497966716045,74.2395596723369
11472,E,11,1069,242,241,242,241,583,601.2,2013-03-11 22:55:33,1.0,46.65187,11.23852,957.623,905.263,20.527,80.55,24.0,0.3612832,0.5883484,2.01187,26.0,21.0,4.233693278789688,4.15106812235084
11474,E,19,690,242,238,241,238,262,600.3,2013-03-11 22:59:55,1.0,9.701476,1.356523,345.13,198.789,35.575,146.543,14.0,0.2042035,1.164965,2.097618,14.0,5.0,5.041636787371295,7.151720475631743
11476,E,20,1381,241,239,241,239,331,600.1,2013-03-11 23:05:27,1.0,38.919940000000004,1.109228,981.522,499.727,25.219,450.518,31.0,0.1570796,0.7859052,2.3237900000000002,34.0,10.0,10.05323033872279,35.08742597646427
11478,E,26,342,246,238,241,238,162,600.1,2013-03-11 23:08:09,1.0,4.599862,0.5207364000000001,326.489,109.326,70.978,209.945,14.0,0.5026548,1.235442,1.870829,19.0,8.0,3.596460922487661,8.833379184220354
11482,E,17,1757,244,242,244,242,109,600.3,2013-03-11 23:10:36,1.0,31.62015,0.9350424,937.98,480.882,29.664,514.289,31.0,0.5654866999999999,1.243163,2.054805,33.0,9.0,6.060576931584997,33.81680552912422
11484,E,23,871,242,240,242,240,114,600.4,2013-03-11 23:12:30,1.0,18.25219,0.4833762,621.852,205.271,34.07,424.661,30.0,0.6440265000000001,1.3198239999999999,2.027588,31.0,9.0,5.291549647697136,37.75979970564359
11486,E,25,2688,240,239,239,239,772,599.9,2013-03-11 23:25:22,1.0,23.75408,0.4593854,1665.636,526.118,70.12,1145.265,46.0,0.5969026,1.21621,1.7320509999999998,48.0,11.0,6.214420805019467,51.70839045189394
11488,E,28,606,244,239,242,239,45,599.9,2013-03-11 23:26:08,1.0,22.13146,0.9725655999999999,478.438,246.594,21.618,253.55,21.0,0.37699109999999997,0.9574271000000001,2.236068,24.0,8.0,7.0064906247170144,22.75575573259641
