,energy,angle,par,num,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339
0,10,20-40,p,0,2313000.0,16878000.0,29246000.0,33065000.0,36715000.0,56920000.0,48403000.0,61421000.0,68433000.0,65845000.0,77212000.0,70491000.0,85559000.0,95610700.0,89136400.0,95058500.0,93050300.0,110173100.0,111663000.0,109601600.0,111358900.0,127097300.0,118221200.0,119964200.0,128407900.0,139915300.0,144452400.0,132867100.0,134445900.0,151802700.0,146799700.0,160412500.0,152400400.0,156631600.0,169620000.0,152981400.0,168671500.0,163854500.0,181711400.0,173841800.0,163454800.0,186009900.0,178168900.0,191682900.0,181056200.0,175855400.0,188558600.0,183042100.0,192321100.0,184189900.0,199826100.0,189005500.0,178546600.0,192873400.0,177871300.0,201736700.0,180281200.0,184220700.0,181741800.0,179085600.0,185694700.0,178920800.0,175735300.0,174093400.0,163709600.0,176396000.0,158154700.0,162381000.0,167579800.0,149478600.0,155934400.0,144553700.0,156959100.0,147191400.0,142672800.0,141971300.0,138777500.0,138634300.0,129432900.0,131127700.0,133947800.0,125557800.0,131175800.0,120458100.0,124991800.0,124833700.0,121127200.0,120071800.0,111621800.0,124910100.0,112509900.0,114926900.0,113295200.0,111809200.0,113917500.0,106577700.0,108081600.0,111573500.0,105310600.0,109307600.0,101282200.0,108465600.0,103217700.0,98232400.0,103854700.0,97784300.0,103689900.0,98357900.0,95482600.0,96661400.0,95553700.0,98265000.0,93893100.0,93887300.0,96443100.0,91744100.0,89748100.0,90777410.0,91195250.0,90189320.0,88261060.0,85071050.0,87836390.0,92186580.0,82837060.0,87584200.0,80728630.0,85786190.0,85286470.0,80342010.0,84326610.0,79931760.0,84149630.0,80987570.0,75672640.0,81976330.0,78240420.0,78888260.0,77070790.0,74949530.0,79035870.0,74530390.0,75477300.0,74751340.0,74685670.0,75588570.0,72309600.0,71599240.0,73750460.0,72122480.0,71457880.0,68439780.0,71576280.0,68641080.0,71418320.0,67655970.0,67885340.0,69989970.0,65030710.0,66847090.0,66291570.0,68799620.0,65832360.0,63246750.0,65193150.0,63873600.0,65997570.0,62027070.0,61047220.0,64481490.0,62547740.0,61974130.0,60334560.0,62268980.0,61282540.0,59037930.0,60020640.0,57854930.0,60716460.0,59168430.0,57009770.0,58151080.0,58673680.0,58357170.0,54745740.0,56634090.0,57490590.0,55517880.0,55408070.0,54049940.0,54526600.0,55523890.0,52579240.0,55128860.0,52271230.0,53900120.0,53295280.0,51688260.0,52600520.0,50865510.0,52903690.0,49898060.0,49533820.0,52442470.0,49534670.0,50985960.0,48306460.0,49301760.0,49479510.0,48237260.0,48012540.0,48794880.0,47829260.0,47613430.0,47116350.0,45919770.0,47495830.0,46710930.0,45564810.0,46010700.0,45523000.0,45445970.0,45859810.0,43865000.0,45171700.0,43590230.0,44021100.0,43316640.0,43956650.0,44824910.0,41536260.0,42288730.0,42221820.0,42374300.0,43062220.0,40736370.0,41329150.0,42015700.0,39738140.0,41615020.0,37043640.0,35986750.0,33074360.0,30761560.0,30134390.0,27489470.0,29221480.0,26434740.0,24980560.0,24920480.0,23526890.0,23957340.0,22021920.0,21614520.0,21594270.0,20635710.0,19887010.0,18622480.0,19697400.0,17726170.0,17726550.0,17039090.0,16543590.0,16629960.0,15383940.0,15477460.0,14759020.0,14129500.0,14238430.0,13536730.0,13489760.0,12419800.0,12700470.0,11959520.0,11773760.0,11812120.0,10876470.0,10989240.0,10155680.0,9844490.0,10403250.0,9153980.0,9860920.0,8492780.0,8770970.0,8824490.0,7578070.0,8666030.0,7305070.0,7440660.0,7309880.0,6522560.0,7384060.0,6279390.0,6345870.0,6168860.0,5798020.0,5997140.0,5141420.0,5527330.0,4992140.0,5007630.0,4903720.0,4153550.0,4646840.0,4075270.0,4220090.0,3896640.0,3296630.0,4112390.0,2956400.0,3598850.0,2963320.0,2889110.0,3023400.0,2355530.0,2919410.0,2157920.0,2344380.0,2172080.0,1643030.0,2238330.0,1562960.0,1800800.0,1490666.0,1281760.0,1513002.0,820642.0,1487627.0,666404.0,1037465.0,657081.0,464382.0,783370.0,319640.0,498880.0,179257.0,178573.0,89045.0,9445.0
1,10,20-40,p,1,1485000.0,10883000.0,18936000.0,21570100.0,24161600.0,37696700.0,32240000.0,41116600.0,46085600.0,44557400.0,52545600.0,48177200.0,58732100.0,65921000.0,61741400.0,66111800.0,64996300.0,77228300.0,78647000.0,77519100.0,79068400.0,90643800.0,84590400.0,86154600.0,92571000.0,101247300.0,105003300.0,96955100.0,98466200.0,111510000.0,108288400.0,118804100.0,113358500.0,116963600.0,127198300.0,115141000.0,127463300.0,124337600.0,138502900.0,133116900.0,125738300.0,143741900.0,138355600.0,149668200.0,142116100.0,138800000.0,149629900.0,146139300.0,154578700.0,148949400.0,162726000.0,155007900.0,147440100.0,160449100.0,149082900.0,170484900.0,153562300.0,158134500.0,157277300.0,156249900.0,163342900.0,158577500.0,157048600.0,156974700.0,149177600.0,162490400.0,147184900.0,152394500.0,158364900.0,141975000.0,148954800.0,138661700.0,151367600.0,142411300.0,138633000.0,138467100.0,135959600.0,136681800.0,127795200.0,129645200.0,132300400.0,123881600.0,129324900.0,118510800.0,122769900.0,122305000.0,118195800.0,116524100.0,107807700.0,120253000.0,108007700.0,110148400.0,108480700.0,106925900.0,108895700.0,101755500.0,103198500.0,106476800.0,100421500.0,104271000.0,96578000.0,103480100.0,98450700.0,93677300.0,99049000.0,93241100.0,98941200.0,93837300.0,91105500.0,92260100.0,91233300.0,93862200.0,89704100.0,89724800.0,92208330.0,87756690.0,85898070.0,86885910.0,87341060.0,86436120.0,84627010.0,81548020.0,84250100.0,88520360.0,79551290.0,84220960.0,77636120.0,82575610.0,82137100.0,77400840.0,81301920.0,77073030.0,81240370.0,78187870.0,73101190.0,79277220.0,75680260.0,76370690.0,74630690.0,72591660.0,76653410.0,72282260.0,73275050.0,72635960.0,72603200.0,73531450.0,70362220.0,69767060.0,71878840.0,70341730.0,69736680.0,66805260.0,69987160.0,67098330.0,69876680.0,66251530.0,66506160.0,68637820.0,63808420.0,65650030.0,65125140.0,67606140.0,64773830.0,62245600.0,64215360.0,62958120.0,65098480.0,61204020.0,60277690.0,63756700.0,61835800.0,61324490.0,59731690.0,61692890.0,60743360.0,58532400.0,59583020.0,57422060.0,60342170.0,58822590.0,56734510.0,57921730.0,58457200.0,58196390.0,54614470.0,56557710.0,57453970.0,55469460.0,55454620.0,54115870.0,54640110.0,55672930.0,52746930.0,55379910.0,52502020.0,54203130.0,53613870.0,52026520.0,53001320.0,51271880.0,53364070.0,50379330.0,50029820.0,53007420.0,50100740.0,51593020.0,48904510.0,49947870.0,50186660.0,48925210.0,48720650.0,49549800.0,48613220.0,48409470.0,47919660.0,46748860.0,48382130.0,47620770.0,46465840.0,46951370.0,46494920.0,46434410.0,46897490.0,44876150.0,46261560.0,44668110.0,45123390.0,44442090.0,45123800.0,46046510.0,42665660.0,43482340.0,43420050.0,43605050.0,44354240.0,41963230.0,42615010.0,43359060.0,41024560.0,42997980.0,38326060.0,37327550.0,34340530.0,31980430.0,31366540.0,28618710.0,30484210.0,27589290.0,26112550.0,26080180.0,24628820.0,25102600.0,23088410.0,22683830.0,22680690.0,21701850.0,20934840.0,19615140.0,20761060.0,18710710.0,18723960.0,18015930.0,17481950.0,17606160.0,16293570.0,16414170.0,15656260.0,14992000.0,15128030.0,14398850.0,14351550.0,13221770.0,13531450.0,12751210.0,12562500.0,12623460.0,11621250.0,11768700.0,10865860.0,10546660.0,11155630.0,9824900.0,10589140.0,9129820.0,9435010.0,9504430.0,8163130.0,9343960.0,7886090.0,8032940.0,7894300.0,7049020.0,7980450.0,6794320.0,6877380.0,6683640.0,6283830.0,6502370.0,5578940.0,5995160.0,5421640.0,5448150.0,5336200.0,4517510.0,5058410.0,4443380.0,4600840.0,4253700.0,3593230.0,4490130.0,3233050.0,3938250.0,3240420.0,3160620.0,3312120.0,2580740.0,3200540.0,2366470.0,2574940.0,2388890.0,1806770.0,2464160.0,1722070.0,1984390.0,1641270.0,1412140.0,1671700.0,909220.0,1647060.0,736930.0,1149850.0,726507.0,515371.0,871140.0,356793.0,555323.0,200379.0,198599.0,100410.0,10590.0
2,10,20-40,p,2,17050000.0,125500000.0,207470000.0,216931000.0,226512000.0,329913000.0,265924000.0,321791000.0,342600000.0,316370000.0,357243000.0,314678000.0,369195000.0,398001000.0,358838000.0,370851000.0,352135000.0,404159000.0,396954000.0,378178000.0,373390000.0,413338000.0,373123000.0,367940000.0,382552000.0,404355000.0,404819000.0,361604000.0,355568000.0,389381000.0,365368000.0,387210000.0,356994000.0,355930000.0,373560000.0,326559000.0,348887000.0,328298000.0,352131000.0,325987000.0,296963000.0,327134000.0,303162000.0,315466400.0,288567000.0,271845800.0,282619600.0,266289200.0,271603500.0,252924800.0,266835500.0,245875200.0,226834700.0,239555100.0,216533000.0,240703700.0,211187400.0,212400600.0,206490600.0,200912800.0,206020500.0,196649900.0,191772000.0,189165200.0,177542300.0,191258000.0,171404700.0,176054900.0,181778200.0,162185900.0,169503300.0,157249700.0,171064100.0,160492800.0,155879200.0,155384100.0,152296200.0,152992100.0,142887400.0,144869000.0,147787400.0,138351500.0,144372000.0,132235100.0,137001800.0,136506200.0,132014100.0,130579200.0,121009400.0,135076100.0,121219400.0,123450600.0,121326600.0,119269200.0,121214100.0,112935200.0,114199400.0,117465900.0,110420800.0,114235500.0,105452100.0,112599800.0,106724400.0,101193100.0,106601800.0,99961500.0,105626800.0,99799000.0,96510300.0,97360100.0,95883300.0,98200700.0,93514300.0,93163600.0,95349400.0,90342500.0,88066300.0,88719400.0,88826300.0,87516900.0,85311800.0,81906800.0,84262400.0,88139410.0,78869180.0,83121760.0,76331420.0,80839100.0,80047530.0,75121380.0,78558580.0,74164690.0,77832000.0,74600660.0,69450090.0,74998050.0,71326120.0,71651550.0,69713940.0,67543830.0,71000270.0,66696860.0,67313970.0,66451510.0,66144350.0,66707660.0,63589020.0,62761320.0,64411220.0,62770780.0,61953860.0,59134550.0,61685150.0,58913010.0,61092280.0,57669920.0,57672260.0,59268810.0,54861390.0,56238690.0,55566110.0,57465000.0,54823520.0,52477980.0,53919570.0,52651190.0,54214180.0,50802590.0,49819830.0,52477940.0,50704440.0,50083360.0,48602660.0,49997260.0,49053240.0,47088490.0,47734150.0,45844340.0,47987200.0,46598060.0,44754360.0,45509480.0,45778890.0,45399310.0,42445010.0,43784020.0,44293240.0,42625470.0,42416450.0,41255030.0,41483990.0,42126720.0,39766280.0,41576780.0,39287170.0,40386480.0,39811900.0,38493940.0,39057560.0,37655010.0,39048520.0,36720840.0,36343490.0,38359210.0,36134070.0,37080120.0,35010210.0,35637440.0,35681160.0,34656470.0,34393940.0,34853670.0,34059300.0,33804280.0,33355450.0,32429180.0,33437970.0,32793430.0,31883890.0,32095110.0,31678890.0,31524400.0,31729420.0,30254440.0,31074370.0,29896180.0,30104230.0,29545520.0,29906930.0,30388570.0,28092310.0,28519400.0,28398970.0,28406100.0,28807610.0,27166100.0,27504380.0,27880310.0,26303040.0,27455420.0,24347880.0,23622510.0,21677650.0,20107360.0,19654420.0,17889340.0,18963010.0,17114300.0,16128290.0,16061380.0,15112960.0,15353970.0,14078480.0,13776330.0,13733140.0,13095760.0,12593750.0,11751670.0,12400870.0,11138230.0,11114800.0,10649050.0,10310490.0,10336320.0,9533920.0,9574320.0,9104320.0,8697100.0,8744610.0,8290310.0,8245230.0,7570720.0,7718910.0,7252330.0,7123130.0,7130630.0,6546810.0,6602540.0,6086290.0,5883340.0,6202610.0,5446530.0,5849712.0,5025267.0,5184757.0,5202647.0,4453163.0,5085155.0,4277254.0,4345854.0,4257474.0,3788078.0,4275504.0,3628443.0,3661293.0,3547831.0,3326364.0,3433091.0,2936354.0,3152055.0,2839004.0,2839382.0,2774765.0,2342394.0,2615115.0,2291800.0,2366088.0,2175687.0,1838392.0,2289562.0,1644201.0,1995359.0,1638375.0,1589446.0,1663714.0,1294598.0,1601995.0,1180050.0,1283235.0,1183628.0,893608.0,1215232.0,844947.0,973201.0,800902.0,686946.0,810317.0,438657.0,791539.0,354167.0,550615.0,346544.0,244365.0,412489.0,167784.0,261405.0,93712.0,92610.0,45489.0,5523.0
3,10,20-40,p,3,2328000.0,16931000.0,29300000.0,33061000.0,36651000.0,56499000.0,47845000.0,60468000.0,67093000.0,64324000.0,75236000.0,68495000.0,82927100.0,92499900.0,86019000.0,91553800.0,89491000.0,105819000.0,107082700.0,104987700.0,106497700.0,121405900.0,112709800.0,114218000.0,122093500.0,132819000.0,137021500.0,125868400.0,127195800.0,143334900.0,138425500.0,151064900.0,143318200.0,147086000.0,159090700.0,143281400.0,157804100.0,153109500.0,169622900.0,162133300.0,152285800.0,173189200.0,165753900.0,178234600.0,168318000.0,163489700.0,175266900.0,170183400.0,178959200.0,171481000.0,186239700.0,176388900.0,166895200.0,180643800.0,166940300.0,189793100.0,170053400.0,174261200.0,172409800.0,170418500.0,177309000.0,171317700.0,168960600.0,167905300.0,158170400.0,170852800.0,153472700.0,157842800.0,163224200.0,145668900.0,152305200.0,141251100.0,153641200.0,143974600.0,139771500.0,139090300.0,135862000.0,135639000.0,126152000.0,127755200.0,130321200.0,122026400.0,127534600.0,116987300.0,121452600.0,121196500.0,117540100.0,116571800.0,108290600.0,121205200.0,109105300.0,111475900.0,109884200.0,108382300.0,110492600.0,103328000.0,104789300.0,108205400.0,102064100.0,106013100.0,98199100.0,105177600.0,100103700.0,95242200.0,100712800.0,94778200.0,100568700.0,95374300.0,92599500.0,93751100.0,92705700.0,95318000.0,91103700.0,91108800.0,93571400.0,89038800.0,87111500.0,88109220.0,88548210.0,87577930.0,85722220.0,82620520.0,85318190.0,89572060.0,80480360.0,85120920.0,78460660.0,83405580.0,82925750.0,78112460.0,82002680.0,77741960.0,81876670.0,78781260.0,73631130.0,79803510.0,76165360.0,76811020.0,75037280.0,72970630.0,76987490.0,72607300.0,73542080.0,72876930.0,72806590.0,73685940.0,70518390.0,69871560.0,71967620.0,70391780.0,69744830.0,66815550.0,69915210.0,67057340.0,69783820.0,66139470.0,66388200.0,68448750.0,63605200.0,65431930.0,64857560.0,67311860.0,64443480.0,61907710.0,63836790.0,62561720.0,64639340.0,60783250.0,59820250.0,63220700.0,61332780.0,60799430.0,59166810.0,61096660.0,60136720.0,57941630.0,58923290.0,56789120.0,59631310.0,58119950.0,56036910.0,57156730.0,57683380.0,57376540.0,53852100.0,55725640.0,56570820.0,54636070.0,54562840.0,53238430.0,53700000.0,54706480.0,51803580.0,54350300.0,51516190.0,53136270.0,52562780.0,50991930.0,51899100.0,50201230.0,52215910.0,49259010.0,48909620.0,51805700.0,48930180.0,50377690.0,47738270.0,48728640.0,48940930.0,47689740.0,47482780.0,48275030.0,47335360.0,47116470.0,46621370.0,45465000.0,47041300.0,46280370.0,45123330.0,45597640.0,45124780.0,45059280.0,45478160.0,43522170.0,44812960.0,43262300.0,43685500.0,42998440.0,43675390.0,44505290.0,41257470.0,42013390.0,41948090.0,42119350.0,42812690.0,40505550.0,41100640.0,41785310.0,39559560.0,41417260.0,36909920.0,35843150.0,32971440.0,30653110.0,30050620.0,27421770.0,29160410.0,26377370.0,24932090.0,24888810.0,23507700.0,23926350.0,22009390.0,21590440.0,21589290.0,20633190.0,19881440.0,18624220.0,19700150.0,17738210.0,17753430.0,17059160.0,16560020.0,16656910.0,15398950.0,15507880.0,14786950.0,14168840.0,14272330.0,13579420.0,13533140.0,12464820.0,12749110.0,12002590.0,11811690.0,11853990.0,10924010.0,11043630.0,10205410.0,9898080.0,10464930.0,9210950.0,9916240.0,8552680.0,8827060.0,8889840.0,7631460.0,8727460.0,7359340.0,7501670.0,7368530.0,6577860.0,7438880.0,6328850.0,6403750.0,6223130.0,5848240.0,6054960.0,5188850.0,5576330.0,5038350.0,5058690.0,4954940.0,4198680.0,4692720.0,4119480.0,4265660.0,3938130.0,3330890.0,4159700.0,2994030.0,3642350.0,2998520.0,2922270.0,3058290.0,2381490.0,2955400.0,2186020.0,2378000.0,2197950.0,1666180.0,2267770.0,1585300.0,1823740.0,1511890.0,1296330.0,1536620.0,834910.0,1512010.0,677460.0,1055510.0,668490.0,472330.0,797320.0,327390.0,508118.0,183697.0,182666.0,92540.0,13050.0
4,10,20-40,p,4,2779000.0,19556000.0,33222000.0,37037000.0,40663000.0,62313000.0,52347000.0,65677000.0,72423000.0,69026000.0,80252000.0,72559000.0,87372000.0,96791300.0,89511500.0,94744800.0,92032500.0,108121500.0,108759000.0,105979100.0,106926300.0,121195200.0,111891600.0,112772200.0,119906300.0,129706400.0,133069100.0,121623900.0,122346400.0,137277300.0,131970800.0,143353100.0,135407000.0,138440700.0,149111300.0,133796800.0,146834200.0,141945000.0,156741100.0,149273300.0,139842500.0,158590400.0,151451400.0,162521300.0,153188400.0,148526900.0,159033700.0,154291000.0,162032100.0,155176100.0,168447200.0,159454500.0,150770200.0,163204200.0,150800200.0,171566700.0,153750300.0,157640700.0,156114400.0,154460000.0,160874900.0,155565000.0,153562700.0,153171800.0,145054900.0,157207400.0,141452100.0,145806300.0,150973700.0,135059600.0,141507800.0,131339700.0,143179200.0,134371800.0,130644100.0,130263700.0,127683700.0,128410100.0,119627300.0,121425400.0,123360200.0,114927100.0,119927900.0,109689900.0,113924400.0,113534100.0,109948100.0,109096200.0,101157900.0,113380800.0,101933200.0,104094500.0,102619700.0,101107000.0,103208300.0,96391300.0,97776000.0,100930800.0,95141700.0,98872700.0,91520400.0,98106500.0,93302600.0,88736100.0,93852700.0,88264900.0,93751200.0,88822100.0,86252100.0,87324700.0,86297800.0,88755000.0,84806880.0,84820650.0,87125560.0,82892250.0,81122080.0,81995560.0,82413550.0,81503820.0,79741680.0,76825790.0,79310930.0,83331830.0,74839370.0,79179430.0,72941750.0,77561180.0,77126300.0,72612390.0,76264680.0,72239630.0,76121500.0,73231300.0,68402390.0,74192810.0,70763320.0,71403980.0,69717660.0,67786140.0,71567370.0,67416770.0,68344120.0,67695140.0,67641210.0,68461440.0,65514020.0,64911490.0,66823370.0,65356250.0,64781880.0,62012050.0,64950390.0,62239060.0,64802490.0,61387470.0,61604690.0,63565100.0,59024530.0,60755370.0,60199660.0,62492810.0,59820290.0,57458500.0,59257400.0,58072770.0,60021900.0,56414080.0,55517870.0,58713010.0,56912600.0,56448670.0,54912460.0,56699870.0,55836730.0,53754270.0,54705010.0,52681470.0,55341650.0,53906290.0,51971350.0,53063890.0,53524310.0,53275270.0,49967010.0,51705250.0,52537240.0,50693580.0,50663230.0,49409830.0,49860440.0,50784530.0,48066480.0,50477210.0,47816900.0,49365680.0,48796570.0,47324220.0,48220040.0,46615130.0,48525910.0,45763910.0,45401870.0,48114570.0,45443170.0,46800600.0,44343480.0,45263730.0,45487460.0,44311470.0,44128440.0,44858850.0,44000870.0,43815560.0,43348980.0,42257100.0,43736430.0,43042020.0,41971680.0,42409380.0,41978630.0,41912340.0,42315020.0,40478750.0,41712180.0,40261510.0,40660110.0,40027690.0,40613620.0,41433470.0,38387980.0,39113510.0,39057810.0,39190390.0,39860490.0,37692690.0,38258520.0,38907290.0,36822920.0,38578880.0,34382630.0,33503170.0,30819140.0,28677330.0,28154230.0,25689570.0,27338140.0,24746200.0,23424140.0,23385990.0,22077460.0,22507590.0,20690780.0,20316040.0,20307140.0,19424630.0,18728150.0,17543090.0,18571510.0,16732900.0,16751550.0,16110880.0,15635480.0,15741120.0,14552930.0,14666330.0,13982490.0,13389180.0,13501440.0,12848130.0,12809410.0,11799620.0,12065970.0,11369760.0,11196690.0,11243430.0,10355340.0,10477020.0,9681140.0,9383900.0,9938680.0,8748950.0,9418410.0,8118780.0,8381080.0,8449000.0,7255620.0,8303790.0,6997680.0,7133690.0,7011650.0,6257610.0,7080190.0,6023770.0,6097070.0,5932840.0,5571850.0,5765500.0,4944870.0,5313990.0,4805250.0,4824530.0,4717460.0,4000170.0,4478780.0,3932320.0,4071600.0,3760970.0,3178610.0,3968640.0,2858900.0,3476870.0,2864290.0,2789670.0,2924985.0,2279102.0,2823877.0,2087959.0,2273420.0,2105271.0,1591220.0,2169474.0,1518192.0,1745546.0,1446060.0,1241443.0,1471451.0,800196.0,1447258.0,647930.0,1008182.0,640446.0,451747.0,764678.0,312398.0,488185.0,176257.0,175167.0,89202.0,13550.0
5,10,20-40,p,5,3656000.0,26110000.0,44376000.0,49738000.0,54770000.0,84247000.0,71078000.0,89615000.0,99306000.0,94980000.0,110837000.0,100605000.0,121573000.0,135181000.0,125436000.0,133264000.0,129972000.0,153276000.0,154751000.0,151329000.0,153180000.0,174212000.0,161325000.0,163066000.0,173862000.0,188572000.0,193829000.0,177468000.0,178804000.0,200827600.0,193319300.0,210196200.0,198731000.0,203219300.0,219042800.0,196482500.0,215430000.0,208003000.0,229158300.0,217788500.0,203469800.0,229886600.0,218535100.0,233307700.0,218681700.0,210792400.0,224171200.0,215919200.0,224915400.0,213573200.0,229658400.0,215272100.0,201562800.0,215934600.0,197538300.0,222294400.0,197231700.0,199698800.0,194581300.0,189253800.0,193795800.0,184457700.0,178861400.0,174420600.0,162376200.0,174236000.0,155958900.0,160072000.0,165265800.0,147567900.0,154358900.0,143375200.0,156297100.0,146922000.0,143002100.0,142935300.0,140440800.0,141441400.0,132405800.0,134669200.0,137767000.0,129336700.0,135384600.0,124398100.0,129315500.0,129202400.0,125386300.0,124466300.0,115662200.0,129554900.0,116622400.0,119165500.0,117500900.0,115878300.0,118164800.0,110465300.0,112066500.0,115669500.0,109051900.0,113263300.0,104882300.0,112333700.0,106871600.0,101646900.0,107425200.0,101058300.0,107195000.0,101588600.0,98593200.0,99765200.0,98548600.0,101317000.0,96753400.0,96706000.0,99267200.0,94367300.0,92287200.0,93260300.0,93685200.0,92594800.0,90567400.0,87219200.0,89998700.0,94432900.0,84793300.0,89614700.0,82549990.0,87675020.0,87129000.0,81995410.0,86030980.0,81478590.0,85775120.0,82465110.0,76996910.0,83418160.0,79521930.0,80168680.0,78243610.0,76034520.0,80164760.0,75501910.0,76442700.0,75676760.0,75566450.0,76456300.0,73084260.0,72371650.0,74460830.0,72781840.0,72047150.0,68945520.0,72127360.0,69082240.0,71835540.0,68014550.0,68214340.0,70322970.0,65266440.0,67083270.0,66438730.0,68910420.0,65919240.0,63273610.0,65212120.0,63844770.0,65939920.0,61930370.0,60915200.0,64353340.0,62339030.0,61757250.0,60082610.0,61965360.0,60943820.0,58667740.0,59636370.0,57412390.0,60230150.0,58656740.0,56485540.0,57602280.0,58067030.0,57750880.0,54112290.0,55968060.0,56792230.0,54805880.0,54670190.0,53286440.0,53738470.0,54697470.0,51746040.0,54263170.0,51384410.0,52969190.0,52342900.0,50735120.0,51613500.0,49872570.0,51849030.0,48874900.0,48487600.0,51311120.0,48445960.0,49831310.0,47175310.0,48109740.0,48311230.0,47040180.0,46803340.0,47533820.0,46568300.0,46323980.0,45812250.0,44633060.0,46133310.0,45346050.0,44207110.0,44614920.0,44113830.0,44014490.0,44410440.0,42461810.0,43699000.0,42140310.0,42531580.0,41838730.0,42429480.0,43241360.0,40025860.0,40752290.0,40655620.0,40781690.0,41435140.0,39154040.0,39695580.0,40364960.0,38154960.0,39930240.0,35525070.0,34566130.0,31770500.0,29535310.0,28941530.0,26398280.0,28068370.0,25366620.0,23985970.0,23934620.0,22569730.0,22985170.0,21120090.0,20724470.0,20694710.0,19787810.0,19057380.0,17840250.0,18851950.0,16972590.0,16972820.0,16305280.0,15820290.0,15892550.0,14699370.0,14794320.0,14100830.0,13488680.0,13590550.0,12922300.0,12872610.0,11846830.0,12112130.0,11393860.0,11209710.0,11248880.0,10354290.0,10469060.0,9662900.0,9369420.0,9896490.0,8711030.0,9369920.0,8070650.0,8330990.0,8383480.0,7188280.0,8226350.0,6928430.0,7057660.0,6932380.0,6174070.0,6986080.0,5941400.0,6003610.0,5834900.0,5477170.0,5666730.0,4851720.0,5211810.0,4710610.0,4725990.0,4619700.0,3914630.0,4372130.0,3843960.0,3970570.0,3665570.0,3095790.0,3863590.0,2782410.0,3374320.0,2784030.0,2710040.0,2835410.0,2209050.0,2736280.0,2022520.0,2201210.0,2035100.0,1536740.0,2096230.0,1465460.0,1683560.0,1390630.0,1195810.0,1412750.0,769030.0,1387205.0,620385.0,967229.0,610740.0,432004.0,729449.0,297882.0,463605.0,167462.0,165933.0,83418.0,10190.0
