22913,2018-12-07  21:11:56,L,3,18,156,43,254,43,982
22914,2018-12-07  21:11:56,E,11,855,236,43,242,43,134
22915,2018-12-07  21:11:56,L,2,14,125,43,254,43,986
22916,2018-12-07  21:11:56,L,1,48,242,43,242,43,131
22917,2018-12-07  21:11:56,E,4,70,122,44,242,44,984
22918,2018-12-07  21:11:56,E,17,1324,144,43,472,43,160
22919,2018-12-07  21:11:57,L,2,23,99,44,254,44,981
22920,2018-12-07  21:11:57,L,5,1630,253,43,472,43,137
22921,2018-12-07  21:11:57,E,6,72,184,43,242,43,984
22922,2018-12-07  21:11:57,L,3,248,472,43,472,43,141
22923,2018-12-07  21:11:57,L,3,21,131,43,242,43,982
22924,2018-12-07  21:11:57,E,19,1519,74,43,242,43,139
22925,2018-12-07  21:11:58,L,2,497,168,43,166,43,133
22926,2018-12-07  21:11:58,L,3,15,240,46,255,46,981
22927,2018-12-07  21:11:58,L,2,484,245,43,472,43,142
22928,2018-12-07  21:11:58,L,1,0,132,43,255,43,981
22929,2018-12-07  21:11:59,E,31,2347,237,43,472,43,126
22930,2018-12-07  21:11:59,E,4,31,241,43,254,43,980
22931,2018-12-07  21:11:59,L,2,112,243,43,277,43,151
22932,2018-12-07  21:11:59,L,1,0,137,45,254,45,981
22933,2018-12-07  21:11:59,L,1,74,241,43,148,43,122
22934,2018-12-07  21:11:59,E,4,58,240,44,254,44,982
22935,2018-12-07  21:12:00,L,1,54,238,43,242,43,140
22936,2018-12-07  21:12:00,L,3,16,240,43,118,43,985
22937,2018-12-07  21:12:00,L,1,130,242,43,472,43,127
22938,2018-12-07  21:12:00,L,3,14,183,43,253,43,983
22939,2018-12-07  21:12:00,E,15,1307,234,43,472,43,124
22940,2018-12-07  21:12:01,L,2,953,395,43,320,43,138
22941,2018-12-07  21:12:01,L,2,10,213,43,254,43,980
22942,2018-12-07  21:12:01,L,1,60,212,43,472,43,136
22943,2018-12-07  21:12:01,L,2,27,138,43,255,43,983
22944,2018-12-07  21:12:01,E,52,3510,123,43,243,43,147
22945,2018-12-07  21:12:01,L,2,37,240,43,254,43,981
22946,2018-12-07  21:12:02,L,3,667,243,43,47,43,141
22947,2018-12-07  21:12:02,L,2,15,241,43,255,43,981
22948,2018-12-07  21:12:03,E,28,2097,165,43,164,43,151
22949,2018-12-07  21:12:03,L,2,20,241,43,254,43,986
22950,2018-12-07  21:12:03,E,24,1888,126,43,242,43,153
22951,2018-12-07  21:12:03,L,2,11,75,43,254,43,983
22952,2018-12-07  21:12:03,E,6,615,243,43,245,43,134
22953,2018-12-07  21:12:03,L,2,9,240,43,255,43,984
22954,2018-12-07  21:12:03,E,17,1266,230,43,242,43,139
22955,2018-12-07  21:12:04,L,2,36,241,43,253,43,986
22956,2018-12-07  21:12:04,E,12,2105,221,44,242,44,127
22957,2018-12-07  21:12:04,L,2,8,126,43,79,43,981
22958,2018-12-07  21:12:04,E,15,1176,247,43,472,43,141
22959,2018-12-07  21:12:04,L,1,0,241,43,242,43,983
22960,2018-12-07  21:12:04,L,6,1422,213,43,472,43,173
22961,2018-12-07  21:12:05,L,2,16,240,43,254,43,978
22962,2018-12-07  21:12:05,L,3,201,161,43,245,43,121
22963,2018-12-07  21:12:05,L,1,0,216,43,241,43,983
22964,2018-12-07  21:12:05,L,4,794,204,43,145,43,140
22965,2018-12-07  21:12:05,L,3,29,137,43,254,43,983
22966,2018-12-07  21:12:05,E,22,1643,89,44,50,44,142
22967,2018-12-07  21:12:06,L,1,0,240,43,254,43,982
22968,2018-12-07  21:12:06,L,2,1165,138,43,242,43,169
22969,2018-12-07  21:12:06,L,2,11,173,45,255,45,980
22970,2018-12-07  21:12:06,E,12,1027,214,43,242,43,139
22971,2018-12-07  21:12:06,L,2,26,154,43,254,43,979
22972,2018-12-07  21:12:07,E,5,450,144,43,244,43,169
22973,2018-12-07  21:12:07,E,5,86,121,43,242,43,982
22974,2018-12-07  21:12:07,E,18,1145,94,43,244,43,141
22975,2018-12-07  21:12:07,L,2,13,241,43,254,43,984
22976,2018-12-07  21:12:07,E,19,1712,68,43,472,43,202
22977,2018-12-07  21:12:08,E,6,357,236,44,132,44,138
22978,2018-12-07  21:12:08,E,6,67,240,43,255,43,982
22979,2018-12-07  21:12:08,L,1,67,210,45,472,45,127
22980,2018-12-07  21:12:08,L,2,39,175,43,254,43,986
22981,2018-12-07  21:12:08,L,3,1545,472,43,55,43,150
22982,2018-12-07  21:12:08,L,2,14,172,43,172,43,982
22983,2018-12-07  21:12:09,L,2,753,125,44,242,44,133
22984,2018-12-07  21:12:09,E,62,4813,145,43,245,43,137
22985,2018-12-07  21:12:09,L,1,0,241,43,254,43,981
22986,2018-12-07  21:12:09,E,10,722,179,44,245,44,136
22987,2018-12-07  21:12:09,L,3,12,172,43,254,43,985
22988,2018-12-07  21:12:09,E,8,647,225,43,472,43,129
22989,2018-12-07  21:12:10,E,17,1328,241,43,285,43,132
22990,2018-12-07  21:12:10,L,1,0,97,43,254,43,979
22991,2018-12-07  21:12:10,L,3,627,107,43,101,43,146
22992,2018-12-07  21:12:10,L,1,0,242,43,74,43,983
22993,2018-12-07  21:12:10,L,1,104,242,43,242,43,144
22994,2018-12-07  21:12:11,L,2,13,240,43,255,43,982
22995,2018-12-07  21:12:11,L,1,20,78,43,215,43,138
22996,2018-12-07  21:12:11,L,2,8,227,43,248,43,991
22997,2018-12-07  21:12:11,E,13,985,219,43,472,43,133
22998,2018-12-07  21:12:11,E,4,23,179,43,254,43,984
22999,2018-12-07  21:12:11,L,2,1152,73,43,242,43,136
23000,2018-12-07  21:12:12,L,1,0,136,44,242,44,987
23001,2018-12-07  21:20:09,L,5,1014,472,243,243,243,285
23002,2018-12-07  21:20:09,L,3,12,242,243,255,242,983
23003,2018-12-07  21:20:30,L,3,881,472,243,243,243,327
23004,2018-12-07  21:20:30,L,3,13,241,241,254,241,987
23005,2018-12-07  21:20:35,L,3,5564,242,242,242,242,810
23006,2018-12-07  21:20:35,L,1,0,242,242,255,242,985
23007,2018-12-07  21:20:38,L,4,770,472,242,242,242,259
23008,2018-12-07  21:20:38,L,2,7,254,254,254,254,978
23009,2018-12-07  21:20:44,L,3,2276,472,243,243,243,679
23010,2018-12-07  21:20:44,L,3,13,254,254,255,254,984
23011,2018-12-07  21:21:39,L,2,591,472,241,241,241,446
23012,2018-12-07  21:21:39,L,2,26,243,243,255,243,986
23013,2018-12-07  21:21:45,L,3,2189,473,244,244,244,714
23014,2018-12-07  21:21:45,L,3,10,242,242,243,242,984
23015,2018-12-07  21:21:49,L,2,575,472,241,472,241,519
23016,2018-12-07  21:21:49,L,3,9,242,254,255,242,976
23017,2018-12-07  21:22:06,L,4,5856,244,243,244,243,896
23018,2018-12-07  21:22:07,L,3,11,242,242,255,242,977
23019,2018-12-07  21:22:19,L,3,1423,472,243,243,243,430
23020,2018-12-07  21:22:19,L,2,6,243,242,255,242,983
23021,2018-12-07  21:23:02,L,3,6742,242,242,242,242,796
23022,2018-12-07  21:23:02,L,3,38,255,255,255,255,986
23023,2018-12-07  21:23:15,L,3,2113,472,242,242,242,681
23024,2018-12-07  21:23:15,L,1,0,242,242,254,242,981
23025,2018-12-07  21:23:25,L,4,3382,472,243,243,243,736
23026,2018-12-07  21:23:26,L,3,16,254,254,255,254,983
23027,2018-12-07  21:23:38,L,5,3696,472,241,241,241,699
23028,2018-12-07  21:23:38,L,3,14,254,255,255,254,981
23029,2018-12-07  21:23:52,L,2,1353,472,244,244,244,718
23030,2018-12-07  21:23:52,L,2,6,241,241,255,241,983
23031,2018-12-07  21:24:29,L,4,3524,472,242,242,242,681
23032,2018-12-07  21:24:29,L,2,11,254,254,254,254,983
23033,2018-12-07  21:25:11,L,3,2413,472,243,243,243,708
23034,2018-12-07  21:25:11,L,2,8,242,241,255,241,975
23035,2018-12-07  21:25:13,L,2,657,472,243,243,243,350
23036,2018-12-07  21:25:14,L,1,0,242,254,255,242,979
23037,2018-12-07  21:25:52,L,4,2646,472,243,244,243,690
23038,2018-12-07  21:25:53,L,3,12,254,242,255,242,977
23039,2018-12-07  21:26:01,L,3,42189,243,243,243,243,824
23040,2018-12-07  21:26:01,L,3,9,254,254,255,254,984
23041,2018-12-07  21:26:13,L,3,234,472,243,244,243,194
23042,2018-12-07  21:26:13,L,2,11,243,254,255,243,987
23043,2018-12-07  21:27:06,L,5,2036,472,243,472,243,632
23044,2018-12-07  21:27:06,L,3,13,242,242,255,242,980
23045,2018-12-07  21:27:47,L,2,531,473,245,245,245,365
23046,2018-12-07  21:27:47,L,2,9,254,240,254,240,985
23047,2018-12-07  21:27:59,L,7,4951,242,241,242,241,826
23048,2018-12-07  21:28:00,L,3,34,242,242,255,242,982
23049,2018-12-07  21:28:01,L,3,851,472,244,472,244,606
23050,2018-12-07  21:28:01,L,3,14,242,242,255,242,982
23051,2018-12-07  21:28:05,L,2,619,472,242,242,242,380
23052,2018-12-07  21:28:05,L,2,7,241,240,255,240,982
23053,2018-12-07  21:28:19,L,4,1268,472,244,244,244,493
23054,2018-12-07  21:28:19,L,2,7,242,242,255,242,983
23055,2018-12-07  21:28:23,L,5,1772,472,243,244,243,534
23056,2018-12-07  21:28:23,L,3,16,242,241,253,241,983
23057,2018-12-07  21:28:24,L,3,1878,472,244,244,244,623
23058,2018-12-07  21:28:24,L,2,7,242,242,253,242,987
23059,2018-12-07  21:29:10,L,3,2180,472,244,245,244,567
23060,2018-12-07  21:29:10,L,3,14,242,243,254,242,983
23061,2018-12-07  21:29:13,L,3,2039,472,243,243,243,665
23062,2018-12-07  21:29:13,E,4,40,242,241,255,241,987
23063,2018-12-07  21:29:38,L,3,800,472,243,472,243,476
23064,2018-12-07  21:29:38,L,3,11,241,241,255,241,993
23065,2018-12-07  21:29:41,L,4,4866,241,241,241,241,725
23066,2018-12-07  21:29:41,L,3,10,242,242,242,242,980
23067,2018-12-07  21:30:05,L,4,1167,472,243,243,243,384
23068,2018-12-07  21:30:05,L,3,10,241,241,255,241,982
23069,2018-12-07  21:30:28,L,2,596,472,242,242,242,370
23070,2018-12-07  21:30:28,L,2,6,241,241,242,241,985
23071,2018-12-07  21:30:30,L,3,2055,244,244,244,244,764
23072,2018-12-07  21:30:30,L,2,11,242,242,254,242,985
23073,2018-12-07  21:30:34,L,2,546,472,245,245,245,267
23074,2018-12-07  21:30:34,L,2,24,254,254,255,254,985
23075,2018-12-07  21:30:38,L,3,837,472,243,243,243,477
23076,2018-12-07  21:30:38,L,3,8,243,254,255,243,991
23077,2018-12-07  21:32:00,L,3,1665,472,242,242,242,546
23078,2018-12-07  21:32:00,L,3,34,242,242,254,242,987
23079,2018-12-07  21:32:25,E,5,689,472,242,472,242,270
23080,2018-12-07  21:32:26,L,2,8,253,241,255,241,990
23081,2018-12-07  21:32:29,L,3,5025,241,241,241,241,852
23082,2018-12-07  21:32:29,L,3,17,254,254,255,254,979
23083,2018-12-07  21:33:46,L,4,1464,472,244,244,244,458
23084,2018-12-07  21:33:46,L,2,11,242,242,255,242,986
23085,2018-12-07  21:33:49,L,4,2836,472,241,241,241,723
23086,2018-12-07  21:33:49,L,3,19,242,242,242,242,981
23087,2018-12-07  21:33:51,L,4,4007,472,241,241,241,757
23088,2018-12-07  21:33:51,L,2,10,242,242,242,242,981
23089,2018-12-07  21:33:52,L,3,4195,245,244,244,244,790
23090,2018-12-07  21:33:52,L,2,14,242,241,255,241,979
23091,2018-12-07  21:34:15,L,4,947,472,244,245,244,350
23092,2018-12-07  21:34:16,L,2,9,242,243,255,242,984
23093,2018-12-07  21:34:35,L,4,3917,245,245,245,245,678
23094,2018-12-07  21:34:35,L,3,12,242,240,255,240,983
23095,2018-12-07  21:34:48,L,3,1581,243,242,242,242,623
23096,2018-12-07  21:34:48,L,1,0,254,242,255,242,983
23097,2018-12-07  21:34:52,L,2,1918,472,241,241,241,554
23098,2018-12-07  21:34:52,L,2,11,242,242,255,242,984
23099,2018-12-07  21:34:53,L,2,449,472,241,473,241,278
23100,2018-12-07  21:34:53,L,3,39,242,242,255,242,980
23101,2018-12-07  21:35:02,L,3,219,472,244,473,244,181
23102,2018-12-07  21:35:02,L,3,17,253,254,255,253,982
23103,2018-12-07  21:35:55,L,3,1708,472,244,472,244,613
23104,2018-12-07  21:35:56,L,3,12,242,242,255,242,980
23105,2018-12-07  21:36:10,L,4,1237,472,243,243,243,657
23106,2018-12-07  21:36:11,L,3,76,254,254,255,254,982
23107,2018-12-07  21:36:36,L,2,470,473,243,243,243,370
23108,2018-12-07  21:36:36,L,1,0,254,254,254,254,979
23109,2018-12-07  21:37:19,L,3,1523,472,244,244,244,677
23110,2018-12-07  21:37:19,L,1,0,242,242,255,242,981
23111,2018-12-07  21:37:32,L,3,2353,472,245,245,245,642
23112,2018-12-07  21:37:32,E,4,65,254,241,255,241,985
23113,2018-12-07  21:37:34,L,3,966,472,243,243,243,372
23114,2018-12-07  21:37:35,E,4,18,254,254,255,254,980
23115,2018-12-07  21:38:18,L,3,1464,472,243,472,243,713
23116,2018-12-07  21:38:18,L,1,0,254,242,255,242,978
23117,2018-12-07  21:38:36,L,4,4816,243,243,243,243,717
23118,2018-12-07  21:38:36,L,3,15,242,242,255,242,982
23119,2018-12-07  21:38:54,L,3,1166,472,242,242,242,535
23120,2018-12-07  21:38:54,E,4,18,242,242,255,242,984
23121,2018-12-07  21:39:04,L,4,6325,242,242,242,242,746
23122,2018-12-07  21:39:04,L,2,5,254,242,255,242,983
23123,2018-12-07  21:39:10,L,3,2807,242,241,242,241,748
23124,2018-12-07  21:39:10,L,3,16,242,242,255,242,984
23125,2018-12-07  21:39:11,L,3,3820,242,242,242,242,759
23126,2018-12-07  21:39:11,L,2,11,241,240,254,240,977
23127,2018-12-07  21:39:28,L,3,2054,472,242,242,242,804
23128,2018-12-07  21:39:28,L,3,17,242,242,254,242,987
23129,2018-12-07  21:39:34,L,5,1251,472,243,243,243,299
23130,2018-12-07  21:39:34,L,2,6,242,242,255,242,981
23131,2018-12-07  21:39:58,L,10,7263,245,244,244,244,722
23132,2018-12-07  21:39:58,L,2,8,242,242,242,242,983
23133,2018-12-07  21:40:00,L,3,1139,472,244,244,244,430
23134,2018-12-07  21:40:00,E,4,22,242,242,254,242,983
23135,2018-12-07  21:48:16,L,3,823,472,244,244,244,282
23136,2018-12-07  21:48:16,L,3,15,242,241,255,241,986
23137,2018-12-07  21:48:28,L,6,1572,472,241,242,241,286
23138,2018-12-07  21:48:28,L,3,10,242,240,254,240,976
23139,2018-12-07  21:49:06,L,3,2035,472,243,244,243,538
23140,2018-12-07  21:49:06,L,2,8,242,241,255,241,984
23141,2018-12-07  21:49:21,L,3,888,472,243,243,243,397
23142,2018-12-07  21:49:21,L,2,32,254,254,255,254,976
23143,2018-12-07  21:49:24,E,9,2097,472,243,472,243,389
23144,2018-12-07  21:49:24,L,2,11,242,242,255,242,982
23145,2018-12-07  21:49:31,L,4,1850,472,243,243,243,507
23146,2018-12-07  21:49:31,L,3,17,241,241,242,241,980
23147,2018-12-07  21:49:33,L,4,4055,472,244,244,244,716
23148,2018-12-07  21:49:33,L,2,38,241,241,254,241,984
23149,2018-12-07  21:49:35,E,9,830,472,243,473,243,232
23150,2018-12-07  21:49:35,L,3,15,242,254,255,242,985
23151,2018-12-07  21:49:36,L,3,1615,472,245,245,245,639
23152,2018-12-07  21:49:37,L,2,10,254,254,255,254,980
23153,2018-12-07  21:49:39,L,3,1880,472,243,243,243,429
23154,2018-12-07  21:49:39,L,2,11,242,242,255,242,987
23155,2018-12-07  21:49:43,L,2,1077,472,245,472,245,699
23156,2018-12-07  21:49:43,L,2,50,242,242,255,242,985
23157,2018-12-07  21:49:43,L,3,1783,472,244,244,244,643
23158,2018-12-07  21:49:44,L,1,0,242,241,255,241,981
23159,2018-12-07  21:49:53,L,3,388,472,241,242,241,291
23160,2018-12-07  21:49:53,L,3,15,243,242,255,242,989
23161,2018-12-07  21:49:54,L,1,105,472,243,243,243,665
23162,2018-12-07  21:49:54,L,2,8,241,241,255,241,982
23163,2018-12-07  21:49:58,L,6,1863,472,242,243,242,294
23164,2018-12-07  21:49:58,L,3,12,242,241,242,241,978
23165,2018-12-07  21:50:09,L,3,1410,472,244,244,244,735
23166,2018-12-07  21:50:10,L,1,0,242,242,255,242,978
23167,2018-12-07  21:50:24,L,4,1165,472,240,241,240,438
23168,2018-12-07  21:50:24,L,1,0,242,242,242,242,975
23169,2018-12-07  21:50:32,L,4,1212,472,241,242,241,448
23170,2018-12-07  21:50:32,L,2,7,242,243,254,242,986
23171,2018-12-07  21:50:36,E,4,432,472,241,473,241,218
23172,2018-12-07  21:50:36,L,2,15,242,241,255,241,980
23173,2018-12-07  21:50:38,L,3,2021,472,241,241,241,526
23174,2018-12-07  21:50:39,L,2,34,254,254,255,254,977
23175,2018-12-07  21:51:02,L,4,3531,472,244,244,244,754
23176,2018-12-07  21:51:02,L,3,14,242,243,254,242,982
23177,2018-12-07  21:51:08,L,3,3423,242,242,242,242,814
23178,2018-12-07  21:51:08,L,3,34,254,242,255,242,980
23179,2018-12-07  21:51:29,L,9,5238,245,242,242,242,793
23180,2018-12-07  21:51:29,L,2,11,242,242,255,242,976
23181,2018-12-07  21:51:48,L,3,1607,472,242,242,242,544
23182,2018-12-07  21:51:49,L,1,0,242,241,242,241,982
23183,2018-12-07  21:51:57,L,4,6841,245,245,245,245,925
23184,2018-12-07  21:51:57,L,3,16,242,241,255,241,982
23185,2018-12-07  21:52:02,L,3,2124,244,244,244,244,792
23186,2018-12-07  21:52:02,E,4,17,254,254,254,254,983
23187,2018-12-07  21:52:09,L,4,2686,472,243,243,243,727
23188,2018-12-07  21:52:09,L,3,17,242,242,243,242,980
23189,2018-12-07  21:52:41,L,4,3377,472,244,244,244,667
23190,2018-12-07  21:52:41,L,1,0,242,254,255,242,977
23191,2018-12-07  21:52:43,L,4,1604,472,241,242,241,573
23192,2018-12-07  21:52:43,L,1,0,242,254,255,242,982
23193,2018-12-07  21:52:58,L,3,2156,472,243,243,243,717
23194,2018-12-07  21:52:59,L,2,29,254,254,254,254,981
23195,2018-12-07  21:53:03,L,4,3566,242,242,242,242,679
23196,2018-12-07  21:53:03,L,3,16,241,241,255,241,981
23197,2018-12-07  21:53:14,L,5,4165,241,240,241,240,803
23198,2018-12-07  21:53:15,L,3,14,254,241,254,241,982
23199,2018-12-07  21:53:21,L,4,807,472,244,245,244,433
23200,2018-12-07  21:53:21,L,2,12,242,241,242,241,979
23201,2018-12-07  21:53:25,L,3,626,472,243,472,243,420
23202,2018-12-07  21:53:25,L,3,13,242,242,254,242,984
23203,2018-12-07  21:53:26,L,2,516,472,242,242,242,385
23204,2018-12-07  21:53:26,L,1,0,242,242,254,242,980
23205,2018-12-07  21:53:29,L,3,1407,472,244,244,244,521
23206,2018-12-07  21:53:29,L,2,38,254,240,255,240,983
23207,2018-12-07  21:53:30,E,7,1184,472,243,244,243,349
23208,2018-12-07  21:53:31,L,3,30,243,255,255,243,981
23209,2018-12-07  21:53:51,L,5,1858,472,244,244,244,423
23210,2018-12-07  21:53:52,E,4,18,241,242,255,241,978
23211,2018-12-07  21:53:55,L,4,1432,472,243,244,243,494
23212,2018-12-07  21:53:55,L,3,16,241,241,255,241,981
23213,2018-12-07  21:54:02,L,4,3466,472,243,243,243,700
23214,2018-12-07  21:54:02,L,2,33,242,242,254,242,985
23215,2018-12-07  21:54:15,L,3,1766,472,245,245,245,721
23216,2018-12-07  21:54:15,L,2,8,254,254,254,254,982
23217,2018-12-07  21:54:28,L,3,3716,472,243,243,243,635
23218,2018-12-07  21:54:28,L,3,17,242,242,255,242,981
23219,2018-12-07  21:54:45,L,4,2455,472,243,244,243,640
23220,2018-12-07  21:54:45,L,1,0,242,242,255,242,977
23221,2018-12-07  21:54:49,L,3,1571,472,243,244,243,660
23222,2018-12-07  21:54:49,L,3,18,254,241,255,241,988
23223,2018-12-07  21:54:55,L,3,1895,472,242,242,242,664
23224,2018-12-07  21:54:56,L,3,15,242,242,255,242,981
23225,2018-12-07  21:55:00,L,3,2892,472,242,242,242,739
23226,2018-12-07  21:55:00,L,2,7,242,242,242,242,977
23227,2018-12-07  21:55:10,L,6,3687,472,240,241,240,701
23228,2018-12-07  21:55:10,L,2,14,242,242,255,242,976
23229,2018-12-07  21:55:20,L,3,2898,472,243,243,243,751
23230,2018-12-07  21:55:20,L,3,15,254,242,255,242,988
23231,2018-12-07  21:55:22,L,3,3591,472,243,243,243,715
23232,2018-12-07  21:55:22,L,2,39,254,255,255,254,984
23233,2018-12-07  21:55:25,L,4,1765,472,242,242,242,657
23234,2018-12-07  21:55:26,L,1,0,242,242,255,242,978
23235,2018-12-07  21:55:26,L,2,1081,472,243,243,243,551
23236,2018-12-07  21:55:27,L,2,11,241,254,255,241,983
23237,2018-12-07  21:56:06,L,3,1378,472,241,241,241,705
23238,2018-12-07  21:56:06,L,1,0,254,242,255,242,981
23239,2018-12-07  21:56:20,L,2,306,472,241,472,241,428
23240,2018-12-07  21:56:20,L,2,13,242,242,255,242,983
23241,2018-12-07  21:56:33,L,4,2907,245,244,244,244,848
23242,2018-12-07  21:56:33,L,1,0,243,242,255,242,982
23243,2018-12-07  21:56:54,L,1,0,473,243,243,243,363
23244,2018-12-07  21:56:55,L,1,0,241,241,255,241,981
23245,2018-12-07  21:57:00,L,4,2995,472,241,242,241,719
23246,2018-12-07  21:57:00,L,3,12,241,241,255,241,978
23247,2018-12-07  21:57:00,L,3,1723,472,244,244,244,563
23248,2018-12-07  21:57:00,L,3,11,241,241,255,241,985
23249,2018-12-07  21:57:02,L,3,6186,243,243,243,243,922
23250,2018-12-07  21:57:02,L,3,32,242,242,255,242,978
23251,2018-12-07  21:57:04,L,3,3038,472,244,245,244,656
23252,2018-12-07  21:57:04,L,3,14,241,241,255,241,980
23253,2018-12-07  21:57:11,L,3,1118,472,241,472,241,594
23254,2018-12-07  21:57:11,L,2,9,241,255,255,241,980
23255,2018-12-07  21:57:26,L,3,1191,472,242,472,242,616
23256,2018-12-07  21:57:26,L,2,8,254,254,255,254,982
23257,2018-12-07  21:57:52,L,6,5285,245,244,244,244,813
23258,2018-12-07  21:57:52,L,2,10,254,254,255,254,983
23259,2018-12-07  21:57:57,L,4,2145,244,243,243,243,726
23260,2018-12-07  21:57:57,L,2,50,254,254,255,254,983
23261,2018-12-07  21:58:12,L,3,1527,472,243,243,243,714
23262,2018-12-07  21:58:12,E,4,16,242,242,255,242,978
23263,2018-12-07  21:58:24,L,5,1102,472,244,244,244,310
23264,2018-12-07  21:58:24,L,3,14,242,242,254,242,981
23265,2018-12-07  21:58:44,L,3,1948,472,241,241,241,495
23266,2018-12-07  21:58:45,L,2,11,242,241,255,241,982
23267,2018-12-07  21:58:57,L,3,2955,472,241,241,241,750
23268,2018-12-07  21:58:57,L,2,7,242,242,242,242,983
23269,2018-12-07  21:59:01,L,9,4475,244,242,242,242,797
23270,2018-12-07  21:59:01,L,3,17,242,241,242,241,976
