349.43253	7.9146759E-18
354.53972	7.9146759E-18
367.59142	7.9146759E-18
371.56368	0.0024213075
377.23834	0.0024213075
380.64313	7.9146759E-18
391.42497	7.9146759E-18
394.2623	7.9146759E-18
400.50441	0.0024213075
406.17907	0.0024213075
410.71879	0.0072639225
418.09584	0.024213075
423.20303	0.05811138
427.74275	0.11138015
431.14754	0.17675545
433.98487	0.23244552
436.25473	0.30024213
439.09206	0.39709443
441.36192	0.50121065
443.06431	0.60048426
444.76671	0.69975787
445.90164	0.79661017
448.1715	0.90072639
449.30643	0.96368039
449.8739	0.98547215
451.00883	0.99515738
452.14376	0.99757869
453.27869	0.98789346
454.41362	0.95883777
455.54855	0.90072639
457.81841	0.79661017
459.52081	0.70217918
461.79067	0.59806295
464.06053	0.49878935
468.03279	0.39951574
474.27491	0.30024213
478.24716	0.23728814
480.51702	0.21791768
483.92182	0.20096852
487.89407	0.19854722
491.29887	0.20338983
495.27112	0.2251816
497.54098	0.24213075
499.81084	0.26392252
505.4855	0.33171913
517.96974	0.46489104
525.91425	0.52058111
532.72383	0.55205811
540.66835	0.56416465
551.45019	0.56658596
556.55738	0.56174334
561.0971	0.55205811
566.20429	0.54479419
570.74401	0.53753027
576.98613	0.5157385
582.09332	0.50121065
589.47037	0.46973366
599.68474	0.41646489
610.46658	0.36561743
619.54603	0.31476998
638.27238	0.22033898
650.18916	0.16949153
674.59016	0.094430993
687.0744	0.070217918
697.85624	0.053268765
706.93569	0.041162228
719.41992	0.02905569
733.03909	0.021791768
751.19798	0.012106538
769.35687	0.0072639225
784.67844	0.004842615
793.19042	0.0024213075
800	0.0024213075
