,part,energy,angle,n,Q35,Q50,Q70,Q,QR35_70,QR70_150,QR50_200
228,h,10,00-20,94,2775661000.0,4297104000.0,6424131000.0,27074218913.0,3395196000.0,7254993400.0,12304134600.0
229,h,10,00-20,95,2361455000.0,3823591000.0,5952970000.0,27398097797.0,3334562000.0,7443459500.0,12607910700.0
230,h,10,00-20,96,2895014000.0,4635648000.0,7118948000.0,29299428668.0,3927484000.0,8094618700.0,13750603600.0
231,h,10,00-20,97,3270822000.0,5020101000.0,7394716000.0,27268782298.0,3846535000.0,7325819000.0,12555661900.0
232,h,10,00-20,98,2482297000.0,3929884000.0,6029911000.0,27607469285.0,3293500000.0,7467903400.0,12604251400.0
233,h,10,00-20,99,2511764000.0,4048488000.0,6271158000.0,28227113586.0,3492145000.0,7642305900.0,12976071900.0
234,h,10,00-20,100,2346846000.0,3796510000.0,5898871000.0,26637495183.0,3298846000.0,7217175900.0,12248784400.0
235,h,10,00-20,101,1942343000.0,3214599000.0,5128410000.0,26637019541.0,2951353000.0,7188683700.0,12112941400.0
236,h,10,00-20,102,2336762000.0,3779074000.0,5882982000.0,27754237299.0,3291857000.0,7494374700.0,12686881300.0
237,h,10,00-20,103,2313738000.0,3757123000.0,5876103000.0,27839262676.0,3305629000.0,7543711000.0,12758620400.0
238,h,10,00-20,104,2529536000.0,4094507000.0,6364752000.0,28313965351.0,3561921000.0,7740286800.0,13121912200.0
239,h,10,00-20,105,2370672000.0,3838401000.0,5982444000.0,27620203850.0,3352312000.0,7526124400.0,12725194300.0
240,h,10,00-20,106,2460811000.0,3963130000.0,6145172000.0,28128402920.0,3421255000.0,7639642800.0,12932012700.0
241,h,10,00-20,107,2006668000.0,3299736000.0,5243217000.0,27049151240.0,2998066000.0,7306363400.0,12307091000.0
242,h,10,00-20,108,2325310000.0,3751127000.0,5812758000.0,26861244447.0,3239058000.0,7237542600.0,12265106400.0
243,h,10,00-20,109,2266424000.0,3676681000.0,5752939000.0,27702918877.0,3234489000.0,7488816300.0,12649513700.0
244,h,10,00-20,110,2678437000.0,4321954000.0,6699977000.0,28860575453.0,3735612000.0,7922549600.0,13448970700.0
245,h,10,00-20,111,1715852000.0,2830766000.0,4515503000.0,25499467402.0,2592201000.0,6702666800.0,11304591200.0
246,h,10,00-20,112,3061304000.0,4813075000.0,7256180000.0,28532868506.0,3906143000.0,7798974500.0,13299135900.0
247,h,10,00-20,113,2068067000.0,3432771000.0,5487124000.0,27847403073.0,3167163000.0,7610632100.0,12800654700.0
248,h,10,00-20,114,1676249000.0,2806365000.0,4546311000.0,26597076457.0,2654193000.0,7062577100.0,11861769300.0
249,h,10,00-20,115,2087903000.0,3406325000.0,5366482000.0,26583834683.0,3039209000.0,7185635800.0,12119599900.0
250,h,10,00-20,116,3010432000.0,4677564000.0,6976129000.0,27690988582.0,3694657000.0,7465596200.0,12727192700.0
251,h,10,00-20,117,2179023000.0,3571477000.0,5640240000.0,27724089593.0,3209145000.0,7547984800.0,12735421000.0
252,h,10,00-20,118,2470644000.0,3972723000.0,6147178000.0,27895153779.0,3414451000.0,7582095300.0,12827728500.0
253,h,10,00-20,119,2947767000.0,4726232000.0,7251782000.0,29417236225.0,4003567000.0,8085330700.0,13777516800.0
254,h,10,00-20,120,3399797000.0,5338495000.0,8022256000.0,29912706871.0,4306728000.0,8235461500.0,14076695800.0
255,h,10,00-20,121,4488983000.0,6703745000.0,9520007000.0,29146590891.0,4712589000.0,7737804900.0,13422920300.0
256,h,10,00-20,122,3195886000.0,4929569000.0,7291384000.0,28499309668.0,3818459000.0,7610748900.0,12996885200.0
257,h,10,00-20,123,3014173000.0,4765374000.0,7255734000.0,29485970659.0,3944321000.0,8129165200.0,13794163400.0
258,h,10,00-20,124,3531607000.0,5478220000.0,8119514000.0,29210397718.0,4280229000.0,7942740400.0,13635731500.0
259,h,10,00-20,125,3039276000.0,4671804000.0,6890731000.0,26456030017.0,3591846000.0,7020563200.0,12035117100.0
260,h,10,00-20,126,2280999000.0,3674252000.0,5718605000.0,27888932517.0,3189318000.0,7527881600.0,12695331900.0
261,h,10,00-20,127,2433490000.0,3940125000.0,6145595000.0,28715523951.0,3445362000.0,7796407700.0,13187071300.0
262,h,10,00-20,128,2135056000.0,3470576000.0,5440616000.0,26734371516.0,3065895000.0,7185954900.0,12138524200.0
263,h,10,00-20,129,2638716000.0,4200761000.0,6422403000.0,27869247839.0,3518217000.0,7528152900.0,12788908300.0
264,h,10,00-20,130,4473557000.0,6770580000.0,9754367000.0,30268540329.0,4940498000.0,8164631800.0,14154407900.0
265,h,10,00-20,131,3197351000.0,5028902000.0,7571935000.0,29135092413.0,4074706000.0,7951663300.0,13592002400.0
266,h,10,00-20,132,4043895000.0,6182013000.0,9039553000.0,30652653991.0,4664374000.0,8373479600.0,14366477200.0
267,n,10,00-20,0,2461060000.0,3948192000.0,6062203000.0,26149701322.0,3349446000.0,7023281200.0,11993782600.0
268,n,10,00-20,1,2254654000.0,3570336000.0,5441734000.0,24885751896.0,2962924000.0,6586500200.0,11194995600.0
269,n,10,00-20,2,1484272000.0,2519921000.0,4144497000.0,24953982349.0,2457133000.0,6654428600.0,11162348200.0
270,n,10,00-20,3,3257234000.0,4996479000.0,7343124000.0,26851350230.0,3811946000.0,7183374900.0,12332790200.0
271,n,10,00-20,4,1592941000.0,2665483000.0,4313827000.0,24667781591.0,2516648000.0,6559003600.0,11037647100.0
272,n,10,00-20,5,1388178000.0,2321012000.0,3759323000.0,23458139904.0,2192375000.0,6046789000.0,10222720600.0
273,n,10,00-20,6,1546254000.0,2595370000.0,4221381000.0,25005916181.0,2472600000.0,6645983100.0,11159074300.0
274,n,10,00-20,7,1632912000.0,2715406000.0,4364354000.0,25097944666.0,2527765000.0,6633068500.0,11182748400.0
275,n,10,00-20,8,1692804000.0,2806651000.0,4501040000.0,25244146240.0,2599000000.0,6718274400.0,11302227200.0
276,n,10,00-20,9,1631129000.0,2726889000.0,4401702000.0,25148775194.0,2563563000.0,6654918900.0,11213009500.0
277,n,10,00-20,10,1976679000.0,3191633000.0,4991840000.0,25423682636.0,2795433000.0,6778652200.0,11440493500.0
278,n,10,00-20,11,2481571000.0,4003626000.0,6213605000.0,27239237895.0,3465806000.0,7474483300.0,12672782800.0
279,n,10,00-20,12,2316907000.0,3621720000.0,5462279000.0,25060168543.0,2925458000.0,6546280200.0,11144514000.0
280,n,10,00-20,13,2092697000.0,3445322000.0,5463848000.0,27156183903.0,3124813000.0,7365931100.0,12435852100.0
281,n,10,00-20,14,1519538000.0,2552666000.0,4146470000.0,24481192514.0,2429221000.0,6439384100.0,10859639000.0
282,n,10,00-20,15,1748823000.0,2896766000.0,4641284000.0,25614553567.0,2677219000.0,6830334400.0,11503259100.0
283,n,10,00-20,16,1431288000.0,2350360000.0,3755843800.0,23564628803.0,2149797000.0,6019787100.0,10161542500.0
284,n,10,00-20,17,2044965000.0,3335314000.0,5239257000.0,25988601461.0,2962958000.0,6980066000.0,11799750600.0
285,n,10,00-20,18,1862173000.0,3026862000.0,4748695000.0,24608467556.0,2676765000.0,6497938300.0,10997591800.0
286,n,10,00-20,19,3366895000.0,5170171000.0,7583447000.0,27402384364.0,3936592000.0,7308240400.0,12572106700.0
287,n,10,00-20,20,2224033000.0,3593313000.0,5603077000.0,26985544557.0,3135179000.0,7292719400.0,12324080200.0
288,n,10,00-20,21,2162991000.0,3447519000.0,5310320000.0,25786237908.0,2921849000.0,6840468000.0,11570914100.0
289,n,10,00-20,22,2073940000.0,3330065000.0,5159448000.0,25057731707.0,2863801000.0,6682188800.0,11299393200.0
290,n,10,00-20,23,2297465000.0,3654276000.0,5599109000.0,25883772049.0,3067637000.0,6913839500.0,11716773900.0
291,n,10,00-20,24,2206749000.0,3569398000.0,5553604000.0,26382797997.0,3107347000.0,7061035000.0,11988423500.0
292,n,10,00-20,25,2178541000.0,3546465000.0,5558270000.0,26392795191.0,3135715000.0,7156666300.0,12111668900.0
293,n,10,00-20,26,2043081000.0,3283123000.0,5101530000.0,25372068265.0,2837103000.0,6751134300.0,11407538000.0
294,n,10,00-20,27,1462160000.0,2472703000.0,4046110000.0,24242629453.0,2387812000.0,6428394600.0,10803688500.0
295,n,10,00-20,28,1636919000.0,2739530000.0,4433622000.0,25203487614.0,2586566000.0,6717063500.0,11288485600.0
296,n,10,00-20,29,2223305000.0,3596563000.0,5612356000.0,26448326778.0,3144423000.0,7159415700.0,12105840300.0
297,n,10,00-20,30,938925200.0,1538765400.0,2449465000.0,19429081353.0,1397688600.0,4138128400.0,7541212300.0
298,n,10,00-20,31,599903500.0,1057406500.0,1821063700.0,19336696753.0,1122539500.0,4165753800.0,7507740100.0
299,n,10,00-20,32,1657418000.0,2667142000.0,4171123000.0,24913043269.0,2328945000.0,6313778700.0,10789762900.0
300,n,10,00-20,33,764965300.0,1327361100.0,2236304500.0,20143410025.0,1355859000.0,4499310200.0,8023901500.0
301,n,10,00-20,34,541814200.0,949829600.0,1622144800.0,18098203101.0,994069900.0,3640357900.0,6756755700.0
302,n,10,00-20,35,407522600.0,738242200.0,1303349600.0,17403829313.0,822242200.0,3257843300.0,6177449500.0
303,n,10,00-20,36,419901600.0,754319600.0,1323526800.0,17657969813.0,829517100.0,3305263200.0,6277124800.0
304,n,10,00-20,37,970426000.0,1653096800.0,2741466600.0,21945927730.0,1633363900.0,5228994700.0,9104845800.0
305,n,10,00-20,38,2418346000.0,3816963000.0,5792422000.0,25986147238.0,3138636000.0,6877219300.0,11724150300.0
306,n,10,00-20,39,563581900.0,1001419500.0,1732286300.0,19090343788.0,1074424600.0,3957715400.0,7234735000.0
307,n,10,00-20,40,647507000.0,1151829400.0,1992970600.0,20908914952.0,1237069200.0,4515345400.0,8173158700.0
308,n,10,00-20,41,1807613000.0,2971915000.0,4726001000.0,25760503699.0,2702708000.0,6817425800.0,11516147600.0
309,n,10,00-20,42,1075097000.0,1833620000.0,3036398400.0,22679652685.0,1809787200.0,5541606900.0,9517019500.0
310,n,10,00-20,43,547764800.0,966466900.0,1667220300.0,18971480515.0,1028881700.0,3882817200.0,7144447400.0
311,n,10,00-20,44,847778000.0,1478565700.0,2504517300.0,22061825289.0,1525983800.0,5105767400.0,8970507200.0
312,n,10,00-20,45,1241842000.0,2033536000.0,3237273100.0,22367014058.0,1846182200.0,5342831800.0,9304852100.0
313,n,10,00-20,46,670234300.0,1159160500.0,1955979000.0,19288240298.0,1183995900.0,4075165700.0,7405158300.0
314,n,10,00-20,47,1120935000.0,1923719000.0,3199720000.0,23168359592.0,1917921100.0,5848772800.0,9934512800.0
315,n,10,00-20,48,1238334000.0,2089674000.0,3419321500.0,23816420986.0,2014767200.0,5882101600.0,10146509500.0
316,n,10,00-20,49,1237902000.0,2092344000.0,3421897200.0,23039762148.0,2018136600.0,5743779500.0,9846162600.0
317,n,10,00-20,50,1954394000.0,3060771000.0,4658376000.0,23653990056.0,2510296000.0,6111323600.0,10362862800.0
318,n,10,00-20,51,2350702000.0,3750709000.0,5759688000.0,26184691209.0,3167604000.0,7002692100.0,11890709600.0
319,n,10,00-20,52,2370952000.0,3791155000.0,5824522000.0,25820053679.0,3210021000.0,6931623900.0,11797395700.0
320,n,10,00-20,53,2676366000.0,4185696000.0,6289625000.0,26074444568.0,3363879000.0,6967997200.0,11881382100.0
321,n,10,00-20,54,1297585000.0,2216337000.0,3670756000.0,24480329022.0,2190198000.0,6400873000.0,10749439000.0
322,n,10,00-20,55,1571476000.0,2601440000.0,4178702000.0,24784892832.0,2411506000.0,6506417700.0,10953750400.0
323,n,10,00-20,56,2311572000.0,3708275000.0,5729762000.0,26294356091.0,3174489000.0,7085819200.0,12013021000.0
324,n,10,00-20,57,1900325000.0,3068445000.0,4783487000.0,24528208800.0,2674712000.0,6470354500.0,10957707000.0
325,n,10,00-20,58,2831619000.0,4440607000.0,6681304000.0,27276527778.0,3584444000.0,7344253100.0,12521327000.0
326,n,10,00-20,59,1995053000.0,3251624000.0,5116043000.0,25619445378.0,2893530000.0,6895952600.0,11647946700.0
327,n,10,00-20,60,2566381000.0,4016194000.0,6058114000.0,26310311584.0,3247686000.0,7016098200.0,11922592900.0
328,n,10,00-20,61,2558315000.0,4129430000.0,6392363000.0,27740292919.0,3562637000.0,7572709800.0,12866334500.0
329,n,10,00-20,62,2435624000.0,3911520000.0,6047003000.0,27190166363.0,3354487000.0,7362830600.0,12489271700.0
330,n,10,00-20,63,3530430000.0,5298102000.0,7622518000.0,25885772299.0,3823469000.0,6869438400.0,11832547300.0
331,n,10,00-20,64,1809275000.0,3025546000.0,4881962000.0,25812464938.0,2843709000.0,6983110800.0,11763093200.0
332,n,10,00-20,65,1608690000.0,2652238000.0,4238177000.0,24461906795.0,2433434000.0,6399433500.0,10794988900.0
333,n,10,00-20,66,1758687000.0,2902438000.0,4617725000.0,24848892829.0,2649038000.0,6574384900.0,11129169200.0
334,n,10,00-20,67,1805050000.0,2958618000.0,4694222000.0,25429428451.0,2675963000.0,6733627600.0,11362358500.0
335,n,10,00-20,68,2856954000.0,4504574000.0,6812495000.0,27452765331.0,3681947000.0,7434539100.0,12690297300.0
336,n,10,00-20,69,1849744000.0,2976147000.0,4646628000.0,24217578020.0,2592698000.0,6378871200.0,10772004300.0
337,n,10,00-20,70,2059823000.0,3327893000.0,5188602000.0,25146721078.0,2902709000.0,6732068000.0,11390343200.0
338,n,10,00-20,71,3051186000.0,4802712000.0,7243816000.0,27913058366.0,3904296000.0,7609982900.0,13017271600.0
339,n,10,00-20,72,2247728000.0,3639495000.0,5667722000.0,26986407899.0,3175004000.0,7233713100.0,12261968500.0
340,n,10,00-20,73,2743555000.0,4311479000.0,6494593000.0,27159835850.0,3492924000.0,7239778500.0,12363486400.0
341,n,10,00-20,74,2659403000.0,4180849000.0,6311266000.0,26623439551.0,3398801000.0,7109579800.0,12117440100.0
342,n,10,00-20,75,2251295000.0,3641917000.0,5670319000.0,26549407894.0,3173592000.0,7173100500.0,12141744200.0
343,n,10,00-20,76,2508572000.0,4025299000.0,6207760000.0,27214624704.0,3437289000.0,7409418100.0,12579346100.0
344,n,10,00-20,77,2023108000.0,3262638000.0,5071987000.0,25051448402.0,2829679000.0,6623859800.0,11226509200.0
345,n,10,00-20,78,2675088000.0,4201602000.0,6364187000.0,26950797556.0,3430881000.0,7304052400.0,12401073500.0
346,n,10,00-20,79,2015639000.0,3278702000.0,5149367000.0,26354106533.0,2905641000.0,7055905100.0,11898023700.0
347,n,10,00-20,80,1908069000.0,3143532000.0,4998013000.0,26051511809.0,2862522000.0,6979181900.0,11771540400.0
348,n,10,00-20,81,2227051000.0,3611683000.0,5624423000.0,26467081498.0,3154662000.0,7134490500.0,12100534900.0
349,n,10,00-20,82,1871161000.0,3055185000.0,4817139000.0,25805189927.0,2730580000.0,6808781400.0,11497469200.0
350,n,10,00-20,83,2611996000.0,4189978000.0,6454635000.0,27596956990.0,3571119000.0,7539155700.0,12809433700.0
351,n,10,00-20,84,1952024000.0,3097656000.0,4768303000.0,24601474894.0,2613085000.0,6402829200.0,10843082000.0
352,n,10,00-20,85,2364421000.0,3782956000.0,5820986000.0,26094434024.0,3211846000.0,7020431000.0,11928828200.0
353,n,10,00-20,86,1995288000.0,3244397000.0,5092614000.0,25725447059.0,2871896000.0,6871835300.0,11609717000.0
354,n,10,00-20,87,3416728000.0,5256834000.0,7739419000.0,28330967898.0,4033459000.0,7626053200.0,13073216100.0
355,n,10,00-20,88,1378035000.0,2319580000.0,3768519000.0,23299959525.0,2210706000.0,6012987500.0,10180300000.0
356,n,10,00-20,89,1925045000.0,3154131000.0,4978492000.0,25704034831.0,2831030000.0,6865792000.0,11605856500.0
357,n,10,00-20,90,2392893000.0,3872354000.0,6029352000.0,27020517420.0,3376026000.0,7382499000.0,12513407100.0
358,n,10,00-20,91,1966905000.0,3229980000.0,5115165000.0,26125573319.0,2917852000.0,7006417800.0,11834047300.0
359,n,10,00-20,92,2325351000.0,3770559000.0,5880630000.0,27048144089.0,3300203000.0,7352962300.0,12457594500.0
360,n,10,00-20,93,2095958000.0,3386628000.0,5266488000.0,25410410115.0,2943082000.0,6759889800.0,11466790900.0
361,n,10,00-20,94,1339253000.0,2247159000.0,3651269000.0,23250614348.0,2137164000.0,5996966300.0,10131587900.0
362,n,10,00-20,95,2323063000.0,3686086000.0,5650654000.0,26163885878.0,3090542000.0,7002062700.0,11853898800.0
363,n,10,00-20,96,1729490000.0,2884736000.0,4654384000.0,25772904093.0,2705870000.0,6898655300.0,11606237300.0
364,n,10,00-20,97,1570022000.0,2637059000.0,4283810000.0,24670881328.0,2509328000.0,6560908900.0,11037743600.0
365,n,10,00-20,98,1984195000.0,3223754000.0,5048513000.0,25221888410.0,2842607000.0,6745058600.0,11411883800.0
366,n,10,00-20,99,1824093000.0,2996220000.0,4750106000.0,25526974260.0,2711261000.0,6740131300.0,11394546200.0
367,n,10,00-20,100,2256353000.0,3650202000.0,5694257000.0,27287730463.0,3189975000.0,7370447100.0,12459788600.0
368,n,10,00-20,101,2230620000.0,3606724000.0,5612251000.0,26372353108.0,3139089000.0,7091294800.0,12016818500.0
369,n,10,00-20,102,1693748000.0,2823279000.0,4533486000.0,24694629364.0,2629360000.0,6554972500.0,11074089000.0
370,n,10,00-20,103,1532780000.0,2602252000.0,4266604000.0,24713036875.0,2526621000.0,6623688000.0,11126758300.0
371,n,10,00-20,104,2051580000.0,3339340000.0,5229313000.0,26054832760.0,2948407000.0,6942392300.0,11759220400.0
372,n,10,00-20,105,1635586000.0,2745325000.0,4450982000.0,25278143794.0,2604004000.0,6755662600.0,11357837500.0
373,n,10,00-20,106,1993496000.0,3280420000.0,5203539000.0,26168961358.0,2975196000.0,7079829200.0,11949050300.0
374,n,10,00-20,107,2428226000.0,3865837000.0,5923377000.0,26341890304.0,3248492000.0,7060713100.0,12007709900.0
375,n,10,00-20,108,1667669000.0,2745471000.0,4365029000.0,24556485558.0,2498475000.0,6415869200.0,10855935300.0
376,n,10,00-20,109,1557100000.0,2607530000.0,4223567000.0,24528789886.0,2466035000.0,6470689700.0,10907095800.0
377,n,10,00-20,110,1681023000.0,2746875000.0,4347653000.0,24348494100.0,2469732000.0,6369173900.0,10759834800.0
378,n,10,00-20,111,2510764000.0,3977355000.0,6068672000.0,26499586506.0,3307340000.0,7138123300.0,12121490100.0
379,n,10,00-20,112,2214174000.0,3612454000.0,5667647000.0,27141707636.0,3204215000.0,7355113800.0,12432178100.0
380,n,10,00-20,113,1849627000.0,3056035000.0,4871701000.0,26121104571.0,2799073000.0,6989952700.0,11781498000.0
381,n,10,00-20,114,3250372000.0,4998296000.0,7356455000.0,27139437409.0,3831195000.0,7251931700.0,12448430400.0
382,n,10,00-20,115,2473790000.0,3919892000.0,5961730000.0,26550643776.0,3244543000.0,7059679700.0,12010826600.0
383,n,10,00-20,116,1812091000.0,2976086000.0,4707649000.0,25143559522.0,2684215000.0,6622071800.0,11210706400.0
384,n,10,00-20,117,2343661000.0,3742482000.0,5740464000.0,25716005193.0,3157592000.0,6864739200.0,11680465900.0
385,n,10,00-20,118,2444625000.0,3938894000.0,6097064000.0,27426444660.0,3392853000.0,7437826700.0,12614503500.0
386,n,10,00-20,119,1893448000.0,3080754000.0,4841101000.0,25005175380.0,2732699000.0,6629534800.0,11202472200.0
387,n,10,00-20,120,2274691000.0,3623293000.0,5561303000.0,25690334638.0,3053513000.0,6839625200.0,11614181800.0
388,n,10,00-20,121,2124060000.0,3400677000.0,5245941000.0,25767228031.0,2899154000.0,6810126600.0,11539996700.0
389,n,10,00-20,122,1829031000.0,2995250000.0,4738761000.0,25043680884.0,2696176000.0,6658681900.0,11246408400.0
390,n,10,00-20,123,1477219000.0,2486933000.0,4043804000.0,24232761402.0,2373416000.0,6353509500.0,10713087600.0
391,n,10,00-20,124,1928602000.0,3185288000.0,5074620000.0,26339449898.0,2914402000.0,7102048200.0,11973225500.0
392,n,10,00-20,125,1492394000.0,2513625000.0,4097411000.0,25044350357.0,2407660000.0,6615906500.0,11116229600.0
393,n,10,00-20,126,2215110000.0,3602956000.0,5647200000.0,26959217995.0,3183985000.0,7324664600.0,12378000900.0
394,n,10,00-20,127,2328254000.0,3634633000.0,5492270000.0,24680185834.0,2940868000.0,6527480800.0,11080876900.0
395,n,10,00-20,128,1642878000.0,2717627000.0,4352151000.0,24809555874.0,2507283000.0,6553991300.0,11031545600.0
396,f,10,00-20,0,1311971000.0,2232458000.0,3674498000.0,22845768556.0,2182243000.0,5985382800.0,10075917200.0
397,f,10,00-20,1,1248272000.0,2108248000.0,3451277200.0,22585429806.0,2035216700.0,5801268900.0,9805878600.0
398,f,10,00-20,2,1192715000.0,2043039000.0,3388875100.0,22639511361.0,2027040900.0,5837631100.0,9837370600.0
399,f,10,00-20,3,1357353000.0,2285445000.0,3716836000.0,22530281994.0,2181945000.0,5832540900.0,9869123200.0
400,f,10,00-20,4,1469737000.0,2467723000.0,3995297000.0,23215624841.0,2336696000.0,6091466800.0,10290807300.0
401,f,10,00-20,5,1288777000.0,2150862000.0,3478055300.0,22192645205.0,2024146400.0,5646049500.0,9556504500.0
402,f,10,00-20,6,1416282000.0,2371228000.0,3831622000.0,22765353810.0,2234641000.0,5936290500.0,10032002700.0
403,f,10,00-20,7,1530959000.0,2533837000.0,4057593000.0,23257271491.0,2338358000.0,6081674900.0,10264767300.0
404,f,10,00-20,8,1855932000.0,3040445000.0,4785880000.0,24377247345.0,2717858000.0,6455682600.0,10955340800.0
405,f,10,00-20,9,1450631000.0,2411430000.0,3880678000.0,22990016752.0,2248068000.0,5996101400.0,10127167600.0
406,f,10,00-20,10,1791327000.0,2934723000.0,4644262000.0,24183207597.0,2643566000.0,6437088700.0,10880522000.0
407,f,10,00-20,11,1701283000.0,2823499000.0,4514372000.0,24282228208.0,2605369000.0,6452378000.0,10902330200.0
408,f,10,00-20,12,2013738000.0,3254987000.0,5071597000.0,24702500633.0,2837731000.0,6560384000.0,11132565000.0
409,f,10,00-20,13,1654387000.0,2712928000.0,4307182000.0,23374081549.0,2456684000.0,6155383800.0,10403610700.0
410,f,10,00-20,14,1702250000.0,2790705000.0,4421880000.0,23723034504.0,2519565000.0,6242526300.0,10560421200.0
411,f,10,00-20,15,1804899000.0,2966363000.0,4691308000.0,23961897801.0,2676151000.0,6359327900.0,10783237900.0
412,f,10,00-20,16,2359127000.0,3746923000.0,5704767000.0,24742988554.0,3112670000.0,6580809000.0,11238807100.0
413,f,10,00-20,17,1400828000.0,2282641000.0,3633930900.0,22049251105.0,2065166100.0,5672355100.0,9580100000.0
414,f,10,00-20,18,1308531000.0,2193970000.0,3568612000.0,22276198357.0,2088548000.0,5777579900.0,9736548600.0
415,f,10,00-20,19,1367856000.0,2304971000.0,3752469000.0,22755561335.0,2204818000.0,5932918400.0,10020536300.0
416,f,10,00-20,20,1183532000.0,1992588000.0,3252059300.0,21907576848.0,1911193400.0,5514009400.0,9354312000.0
417,f,10,00-20,21,1308887000.0,2193331000.0,3557162700.0,22426951226.0,2078560200.0,5754410400.0,9729161900.0
418,f,10,00-20,22,1380920000.0,2273628000.0,3626386300.0,21598338056.0,2078694700.0,5531543100.0,9376827200.0
419,f,10,00-20,23,1475171000.0,2452771000.0,3946791000.0,23083372259.0,2286752000.0,6029897100.0,10182243400.0
420,f,10,00-20,24,1184766000.0,2023087000.0,3344330100.0,22189202271.0,1993966500.0,5681397300.0,9607891100.0
421,f,10,00-20,25,1402981000.0,2315849000.0,3705874500.0,22209723050.0,2130863000.0,5724954900.0,9680212800.0
422,f,10,00-20,26,1546701000.0,2606211000.0,4238229000.0,24597874724.0,2489212000.0,6540279800.0,11023094100.0
423,f,10,00-20,27,1711620000.0,2762388000.0,4319151000.0,23225229383.0,2417089000.0,6031730800.0,10215156300.0
424,f,10,00-20,28,1505798000.0,2491994000.0,3988375000.0,23008480781.0,2297892000.0,5988017900.0,10127360700.0
425,f,10,00-20,29,1135519000.0,1920951000.0,3157169300.0,21670624928.0,1866376200.0,5468430700.0,9255178400.0
426,f,10,00-20,30,1421961000.0,2397848000.0,3907933000.0,23496020087.0,2298429000.0,6141021600.0,10366726000.0
427,f,10,00-20,31,2060760000.0,3333726000.0,5192663000.0,24855423515.0,2906971000.0,6640994800.0,11268813900.0
428,f,10,00-20,32,1397415000.0,2359968000.0,3846958000.0,23051065363.0,2264863000.0,6034154500.0,10182359400.0
429,f,10,00-20,33,1752526000.0,2885245000.0,4578865000.0,24148860296.0,2619036000.0,6403828200.0,10832433600.0
430,f,10,00-20,34,1191367000.0,2017445000.0,3304266400.0,21780706428.0,1952144500.0,5538176300.0,9363375200.0
431,f,10,00-20,35,1499591000.0,2441531000.0,3854963500.0,22307752213.0,2181638000.0,5717059700.0,9706655400.0
432,f,10,00-20,36,1987558000.0,3211231000.0,4991356000.0,24292814144.0,2788553000.0,6438997700.0,10931377300.0
433,f,10,00-20,37,1201762000.0,2046654000.0,3371239200.0,22188894399.0,2003730600.0,5682068600.0,9604506200.0
434,f,10,00-20,38,1388097000.0,2330685000.0,3783318000.0,23105129434.0,2214950000.0,5983516900.0,10126233300.0
435,f,10,00-20,39,1622215000.0,2678941000.0,4274585000.0,23633732873.0,2455974000.0,6225184700.0,10521651900.0
436,f,10,00-20,40,1726340000.0,2844005000.0,4510902000.0,23771457291.0,2580876000.0,6260263300.0,10615569900.0
437,f,10,00-20,41,1277259000.0,2155625000.0,3519175700.0,22611546321.0,2071980300.0,5799489600.0,9813645600.0
438,f,10,00-20,42,1623778000.0,2681299000.0,4271323000.0,23601702151.0,2452276000.0,6182016200.0,10457364200.0
439,f,10,00-20,43,1433072000.0,2398745000.0,3875166000.0,22971618682.0,2259574000.0,5974304000.0,10105578700.0
440,f,10,00-20,44,1524349000.0,2538999000.0,4081162000.0,23088166404.0,2366652000.0,6053853700.0,10236870000.0
441,f,10,00-20,45,1443403000.0,2405628000.0,3871462000.0,22736044366.0,2247051000.0,5908320400.0,9992634600.0
442,f,10,00-20,46,1934183000.0,3112547000.0,4833170000.0,23758331032.0,2690409000.0,6276144400.0,10648619500.0
443,f,10,00-20,47,1185042000.0,1999887000.0,3267506700.0,21734097314.0,1924131000.0,5519216000.0,9344243700.0
444,f,10,00-20,48,1478291000.0,2462209000.0,3958457000.0,23001189158.0,2295484000.0,6001873600.0,10147030700.0
445,f,10,00-20,49,1374077000.0,2303707000.0,3729236500.0,22825636501.0,2178697000.0,5875074700.0,9968318400.0
446,f,10,00-20,50,1157069000.0,1971634000.0,3252484100.0,21793511289.0,1934762600.0,5575743300.0,9408930700.0
447,f,10,00-20,51,1600065000.0,2635952000.0,4190439000.0,23435122214.0,2399749000.0,6109238600.0,10354662400.0
448,f,10,00-20,52,1411434000.0,2357239000.0,3798856000.0,22900941597.0,2209374000.0,5883776800.0,9984871600.0
449,f,10,00-20,53,1649349000.0,2711268000.0,4298660000.0,23425224423.0,2455008000.0,6142612700.0,10410918100.0
450,f,10,00-20,54,1427646000.0,2384451000.0,3842146000.0,22790707359.0,2234352000.0,5886153300.0,9973765700.0
451,f,10,00-20,55,1461912000.0,2426667000.0,3899900000.0,23023635459.0,2255539000.0,5990194100.0,10110555200.0
452,f,10,00-20,56,1489355000.0,2461092000.0,3935857000.0,22787831291.0,2264465000.0,5899495100.0,9995815700.0
453,f,10,00-20,57,1399839000.0,2339007000.0,3773859000.0,22520198300.0,2196464000.0,5833247300.0,9867112800.0
454,f,10,00-20,58,1438863000.0,2393484000.0,3853862000.0,22583530571.0,2234422000.0,5867620800.0,9933396600.0
455,f,10,00-20,59,2368070000.0,3760458000.0,5749528000.0,25288481169.0,3142769000.0,6797988100.0,11555023900.0
456,f,10,00-20,60,1128395000.0,1907701000.0,3136367400.0,21801885734.0,1853429900.0,5535704800.0,9347286100.0
