,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
0,0.24,0.0001,0.0001,0.74,0.06,0.0001,1.04,0.96,1.31,1e-05,0.0001,0.0001,1.18,2.12,0.0001,1e-05,0.04,0.8,0.0001,0.0001,1e-05,0.0001,0.001,0.02,3.53,0.4,1e-05,1.56,0.0001,0.0001,0.0001,0.0001,1.69,0.0001,0.0001,0.0001,0.0001,0.0001,1.69,0.0001,0.55,0.99,1.62,0.0001,0.0001,0.82,0.0001,0.0001,0.0001,1e-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.22,0.0001,0.0001,0.0001,1e-05,0.0001,0.1,0.43,0.0001,0.32,0.6,0.88,0.0001,0.0001,0.0001,0.0001,0.0001,0.36,0.45,0.0001,0.0001,0.72,0.0001,0.55,0.0001,1.07,0.14,0.96,0.39,1.92,1.3,0.0001,0.0001,1.11,1.25,2.36,0.0001,0.06,0.0001,1.12,0.0001,0.15,1e-05,0.0001,0.28,0.0001,0.0001,0.0001,0.0001,0.86,0.5,0.24
1,0.0001,0.0001,0.37,0.07,0.0001,0.0001,0.15,0.69,0.0001,0.0001,0.0001,0.0001,0.13,0.08,0.0001,0.0001,0.08,1.43,1.38,0.45,0.0001,0.0001,0.0001,0.0001,0.0001,1.07,1e-05,0.0001,0.0001,1.38,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.04,0.41,0.0001,0.1,0.26,0.2,0.0001,0.35,0.0001,0.0001,0.0001,0.0001,1e-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.41,0.0001,0.0001,0.38,0.44,0.0001,1.52,1.42,0.0001,0.15,0.55,0.97,0.0001,0.0001,0.62,0.0001,0.0001,0.31,0.84,0.0001,0.0001,0.0001,1.0,0.29,1.48,0.14,0.0001,4.08,0.45,0.99,0.34,0.0001,0.0001,1.98,0.86,1.25,0.0001,0.0001,0.52,0.33,0.0001,0.0001,0.0001,0.0001,0.0001,0.09,0.0001,0.0001,0.0001,0.0001,0.44,0.36
2,0.24,0.78,0.0001,0.0001,0.0001,0.0001,1.04,0.96,0.0001,0.0001,0.0001,0.0001,0.0001,0.12,0.0001,0.0001,1.04,0.8,2.83,1.37,0.61,0.39,0.0001,0.0001,0.0001,0.4,0.0001,1.56,1.49,0.9,0.0001,0.0001,0.0001,0.0001,0.0001,0.98,0.0001,0.7,0.0001,0.0001,0.0001,0.0001,0.62,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.57,0.0001,0.0001,0.0001,0.19,0.0001,0.0001,0.0001,0.87,0.32,0.001,2.1,0.0001,0.0001,0.0001,0.6,0.0001,0.0001,0.0001,1.57,0.0001,0.0001,0.0001,0.45,0.0001,0.0001,0.72,2.88,0.55,0.89,0.07,0.14,4.96,0.39,0.0001,0.0001,0.0001,0.0001,2.11,1.25,0.36,0.0001,0.06,0.96,0.12,0.0001,0.15,0.0001,1.84,0.0001,0.96,0.0001,0.76,0.0001,0.0001,0.5,0.24
3,0.54,2.12,0.0001,0.07,0.0001,0.0001,0.15,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.84,0.0001,2.08,0.43,1.38,1.45,1.46,0.0001,0.0001,0.25,0.0001,0.07,1.21,3.53,0.0001,1.38,0.0001,0.46,0.0001,0.0001,0.0001,1.87,1.29,0.04,0.0001,0.89,0.0001,1.26,0.0001,0.0001,0.35,0.75,0.0001,0.0001,1.3,0.12,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.12,0.0001,0.09,0.0001,0.38,0.44,0.2,2.52,0.0001,0.0001,0.0001,0.55,0.0001,0.0001,0.0001,0.62,0.0001,0.0001,0.31,0.0001,0.0001,0.0001,0.85,3.0,1.29,2.48,0.0001,0.0001,5.08,1.45,0.0001,0.0001,0.72,0.52,0.98,0.86,0.0001,1.1,0.66,0.52,0.0001,0.0001,0.0001,0.0001,0.61,0.0001,0.09,0.0001,1.26,0.0001,0.83,1.44,0.36
4,0.0001,1.78,0.0001,0.0001,0.0001,0.0001,2.04,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.16,0.0001,0.04,0.8,0.83,0.37,0.61,0.39,0.001,0.02,0.0001,0.0001,1.97,1.56,0.0001,0.0001,0.0001,1.9,0.0001,0.31,1.01,0.0001,0.0001,0.7,0.0001,1.72,0.55,0.99,0.0001,0.0001,0.55,1.82,0.62,0.87,2.49,0.0001,0.0001,0.0001,0.0001,0.41,0.69,0.0001,0.19,0.0001,0.0001,0.0001,0.87,0.32,0.001,1.1,0.0001,0.59,0.0001,0.6,0.0001,0.0001,0.0001,1.57,0.0001,1.79,0.0001,0.0001,0.0001,0.0001,0.72,0.88,1.55,1.89,0.07,0.14,1.96,2.39,0.92,0.0001,0.06,0.84,0.0001,0.25,0.0001,0.97,0.06,0.96,0.12,0.52,0.15,0.0001,0.84,0.0001,0.0001,0.0001,0.0001,0.09,0.86,0.0001,0.24
5,0.0001,1.12,0.37,0.07,0.0001,0.39,2.15,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.08,0.0001,0.49,0.0001,0.43,0.0001,1.45,1.46,0.35,0.86,0.0001,0.74,0.07,0.21,1.53,0.78,0.0001,0.0001,1.46,0.59,0.0001,0.78,0.0001,0.29,1.04,0.0001,0.0001,0.1,0.26,0.0001,1.14,0.35,1.75,0.79,0.88,2.3,0.0001,0.0001,2.1,0.0001,2.89,0.99,0.0001,0.12,0.0001,0.09,0.0001,1.38,1.44,1.2,0.52,0.0001,0.0001,0.0001,0.55,0.0001,0.65,0.0001,0.0001,0.0001,0.9,0.0001,0.0001,0.0001,0.68,0.85,3.0,1.29,3.48,0.14,0.9,2.08,2.45,0.99,0.34,0.72,0.0001,0.0001,0.0001,1.25,2.1,0.66,1.52,0.0001,0.71,2.64,0.0001,0.0001,0.0001,0.09,0.0001,0.26,0.0001,0.83,0.0001,0.36
6,0.0001,0.0001,0.0001,0.0001,0.06,1.19,2.04,1.96,1.31,0.22,0.0001,0.0001,1.18,0.12,0.0001,1.75,0.0001,0.0001,0.83,1.37,0.61,0.39,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.49,0.0001,1.48,0.9,0.0001,0.31,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.55,0.82,0.0001,0.87,1.49,0.0001,0.0001,1.34,0.0001,2.41,0.69,0.0001,0.19,0.0001,0.0001,0.0001,1.87,1.32,0.001,1.1,0.43,0.59,0.0001,0.0001,0.88,0.15,0.0001,0.0001,0.88,0.79,0.0001,0.45,0.22,1.75,0.72,3.88,1.55,1.89,0.07,0.14,1.96,1.39,1.92,1.3,2.06,0.0001,0.0001,0.25,2.36,1.97,0.06,1.96,0.0001,0.0001,3.15,0.12,0.0001,0.28,0.0001,0.0001,1.76,0.0001,0.86,0.0001,1.24
7,0.54,0.0001,0.0001,0.07,0.59,2.39,2.15,3.69,1.74,1.67,0.0001,0.0001,1.13,0.08,0.0001,1.49,0.0001,0.43,2.38,0.45,0.0001,0.0001,1.86,0.0001,0.74,0.07,2.21,0.0001,1.78,0.38,0.52,0.46,0.59,0.0001,0.78,0.0001,0.29,0.04,0.0001,0.0001,0.1,0.0001,0.0001,0.0001,0.0001,0.75,0.0001,0.88,2.3,0.12,0.0001,2.1,0.0001,0.89,0.0001,0.0001,0.12,1.41,0.0001,0.36,0.38,1.44,1.2,0.0001,1.42,0.0001,0.15,0.0001,0.97,0.65,0.0001,0.0001,0.24,0.0001,0.0001,0.0001,2.31,2.68,0.85,2.0,2.29,1.48,1.14,0.0001,0.08,0.45,0.0001,2.34,1.72,0.0001,0.0001,0.0001,2.25,0.1,1.66,2.52,0.33,0.0001,2.64,0.54,0.0001,0.0001,0.09,0.0001,0.26,0.0001,0.83,0.44,1.36
8,0.24,0.0001,0.0001,0.74,1.06,1.19,2.04,3.96,1.31,1.22,0.0001,0.96,1.18,0.0001,0.0001,0.75,0.04,0.8,0.83,0.37,0.0001,0.39,2.0,0.0001,2.53,0.0001,1.97,0.0001,0.49,0.9,0.48,0.0001,1.69,0.31,1.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.55,0.0001,0.0001,0.0001,0.55,0.0001,0.0001,0.87,1.49,0.0001,0.0001,1.34,0.57,0.41,0.69,0.0001,0.0001,0.22,0.0001,0.0001,0.0001,0.32,1.0,0.1,1.43,0.0001,0.32,0.6,0.0001,0.15,0.0001,2.57,0.0001,0.79,1.36,0.0001,0.22,0.75,0.72,0.88,2.55,0.0001,0.07,1.14,0.96,0.0001,0.0001,2.3,0.06,0.0001,0.0001,0.0001,1.36,0.97,1.06,0.96,0.12,0.52,0.15,1.12,0.0001,0.28,0.0001,0.0001,0.0001,0.0001,0.86,0.5,0.24
9,0.0001,0.12,0.0001,1.07,1.59,1.39,2.15,2.69,1.74,0.67,0.0001,1.76,2.13,0.0001,0.0001,0.49,0.0001,0.43,0.38,0.45,0.0001,0.35,0.86,0.0001,1.74,0.0001,1.21,0.53,0.0001,0.38,1.52,0.0001,1.59,0.93,0.0001,0.0001,0.29,0.04,0.41,0.0001,1.1,0.0001,0.2,0.0001,0.35,1.75,0.0001,0.0001,0.3,0.12,0.0001,2.1,0.0001,0.0001,0.0001,0.83,0.12,0.41,0.0001,0.36,0.0001,1.44,1.2,0.0001,0.42,0.0001,1.15,1.55,0.0001,0.65,0.0001,3.62,0.0001,0.0001,1.31,0.0001,0.0001,0.0001,0.85,0.001,1.29,1.48,2.14,0.9,2.08,0.0001,0.0001,2.34,0.0001,0.0001,0.0001,0.0001,0.25,1.1,0.66,0.52,0.33,0.0001,0.0001,0.54,0.0001,0.0001,0.09,0.0001,0.26,0.25,0.83,1.44,0.36
