,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
0,0.07,0.0001,0.0001,0.0001,0.0001,0.0001,0.77,0.0001,0.0001,1.49,0.0001,0.0001,0.45,0.0001,0.24,0.0001,1.39,0.55,0.0001,1.14,0.0001,0.0001,0.0001,0.0001,0.56,0.0001,0.0001,0.44,0.34,0.22,1.29,0.0001,0.0001,1.14,0.76,0.02,0.0001,0.08,0.47,0.0001,0.0001,0.0001,0.77,0.0001,0.28,0.0001,0.0001,1.25,0.35,0.0001,0.86,0.0001,0.41,0.0001,0.0001,0.72,0.0001,0.0001,0.48,0.91,1.18,0.0001,1.71,0.0001,0.07,2.29,0.0001,0.0001,0.0001,0.38,1.57,0.03,0.0001,0.0001,1.33,0.85,0.8,0.0001,0.0001,2.49,0.0001,0.0001,2.55,1.59,0.76,0.88,0.04,0.0001,0.0001,0.31,0.0001,0.0001,1.66,2.08,0.79,0.7,0.0001,0.44,0.0001,1.21,0.0001,1.54,0.0001,0.87,2.13,0.55,0.0001,0.49,0.0001
1,0.16,0.51,0.44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.13,0.0001,0.0001,0.13,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.18,0.0001,0.0001,0.0001,0.0001,0.32,0.98,1.11,0.0001,0.0001,1.78,0.0001,0.44,0.07,0.45,0.0001,0.001,0.0001,0.68,1.01,0.0001,0.31,1.1,0.36,0.0001,0.51,0.0001,0.31,0.23,0.0001,0.21,1.19,0.0001,0.69,1.76,0.0001,0.0001,0.0001,0.16,0.0001,1.24,0.0001,0.0001,0.27,0.0001,0.0001,0.39,0.82,0.52,0.0001,0.0001,0.06,0.14,0.0001,0.63,0.13,0.6,0.3,0.0001,0.15,0.64,0.28,0.0001,3.62,1.52,0.0001,0.59,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.87,0.99,1.2,0.44,0.67,0.0001,0.0001,0.4,0.06,1.04,1.44,0.0001,0.73,0.47,0.0001,0.71,0.12
2,0.07,0.78,0.0001,0.0001,0.0001,0.63,0.0001,0.0001,0.0001,0.49,0.0001,0.0001,0.45,0.0001,1.24,0.0001,0.0001,0.0001,0.0001,2.14,0.18,0.0001,0.0001,0.0001,0.56,0.0001,0.67,0.0001,0.0001,2.22,0.0001,0.56,0.0001,1.14,0.0001,1.02,0.0001,1.08,0.0001,0.64,0.91,0.76,0.0001,0.12,0.0001,0.47,0.21,0.0001,0.0001,0.0001,0.86,0.0001,0.0001,1.06,0.41,0.0001,0.0001,0.6,0.0001,0.91,0.18,0.0001,0.0001,0.0001,0.07,0.29,0.0001,1.42,0.02,0.38,0.0001,1.03,0.81,0.0001,0.0001,0.0001,0.0001,0.0001,1.59,1.49,0.68,0.2,2.55,0.0001,0.0001,0.88,0.0001,0.31,0.0001,0.0001,0.0001,0.0001,1.66,0.0001,0.79,0.0001,0.56,0.0001,0.0001,1.21,0.6,0.0001,0.0001,0.0001,0.0001,0.55,0.0001,0.0001,0.86
3,0.0001,0.51,0.44,0.0001,0.0001,0.7,0.0001,0.0001,0.0001,1.13,0.92,0.0001,0.13,0.0001,1.43,0.0001,0.0001,0.0001,0.0001,1.18,0.0001,0.0001,0.0001,0.0001,0.32,0.98,1.11,2.55,0.0001,0.78,0.0001,0.44,0.07,0.0001,0.61,1.0,0.0001,0.0001,0.0001,0.0001,0.31,2.1,0.36,1.24,0.0001,1.63,0.31,0.23,0.0001,0.21,2.19,0.0001,0.0001,0.76,0.0001,0.0001,0.52,0.16,0.0001,0.24,0.0001,0.0001,0.27,0.0001,0.0001,0.0001,0.82,0.0001,0.0001,0.0001,0.0001,0.14,0.0001,1.63,0.0001,0.6,0.0001,0.0001,2.15,1.64,1.28,0.0001,1.62,0.0001,0.0001,0.59,0.0001,0.0001,0.0001,0.53,0.05,0.0001,0.0001,0.0001,0.2,0.44,0.67,0.0001,0.21,1.4,1.06,0.04,0.44,0.96,0.0001,0.47,0.0001,0.0001,0.12
4,0.07,0.0001,0.15,0.0001,0.0001,1.63,0.0001,0.91,0.0001,0.49,0.0001,0.17,0.0001,0.0001,2.24,0.0001,0.0001,0.0001,0.0001,0.0001,0.18,0.0001,0.0001,0.0001,0.0001,0.0001,0.67,2.44,1.34,0.0001,0.29,0.56,0.0001,0.14,0.76,1.02,0.57,0.08,0.47,0.0001,0.0001,5.76,0.77,0.12,0.0001,0.47,0.0001,0.25,0.0001,0.0001,1.86,0.08,0.0001,0.06,0.41,0.0001,1.57,0.0001,0.0001,0.0001,0.0001,0.001,0.0001,0.0001,0.07,0.0001,0.86,0.42,1.02,0.0001,0.0001,0.0001,0.0001,1.64,0.0001,0.0001,0.0001,0.0001,0.59,1.49,0.0001,0.0001,0.0001,0.0001,0.76,0.0001,0.04,0.31,0.0001,1.31,0.69,0.0001,0.0001,0.0001,0.0001,0.7,0.56,0.44,0.0001,0.21,1.6,0.0001,0.97,0.87,0.13,1.55,0.0001,0.0001,0.86
5,1.16,0.0001,0.44,0.0001,0.0001,1.7,0.0001,1.63,0.05,0.13,0.0001,0.51,0.13,0.4,2.43,0.0001,0.66,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.11,1.55,1.69,0.0001,0.19,0.44,0.07,0.0001,0.0001,0.001,0.82,0.0001,3.01,0.0001,0.31,6.1,0.0001,0.24,0.0001,0.0001,0.31,0.0001,0.0001,0.21,3.19,0.52,0.0001,0.0001,0.0001,0.0001,1.52,0.16,0.0001,0.0001,0.0001,0.12,0.27,0.0001,0.73,0.39,0.82,1.52,1.01,0.0001,0.0001,0.0001,2.22,0.0001,0.0001,1.6,0.0001,0.31,0.0001,2.64,0.28,0.0001,0.0001,0.0001,1.62,1.59,1.75,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.44,0.67,0.44,0.21,0.0001,1.06,0.0001,0.44,0.96,0.73,1.47,0.0001,0.0001,0.12
6,0.07,0.0001,1.15,0.0001,0.0001,0.63,0.0001,0.0001,0.0001,0.49,0.0001,0.17,0.0001,1.58,0.0001,0.0001,0.39,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.88,0.0001,0.0001,1.67,2.44,1.34,0.0001,0.29,0.56,0.66,0.0001,0.0001,0.02,0.57,0.08,4.47,0.64,0.0001,2.76,0.0001,2.12,0.28,0.0001,0.21,0.0001,0.0001,0.0001,1.86,0.08,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.48,0.0001,0.0001,2.0,0.71,0.0001,0.07,0.29,0.0001,1.42,1.02,0.0001,1.57,0.03,1.81,0.0001,0.33,0.85,0.8,0.0001,0.0001,1.49,0.68,0.0001,0.0001,0.0001,0.0001,2.88,1.04,0.31,0.0001,0.0001,0.69,0.0001,0.0001,0.0001,0.0001,0.7,0.56,0.44,0.0001,0.0001,0.6,0.0001,0.0001,0.0001,3.13,0.55,0.0001,0.0001,0.86
7,0.16,0.0001,0.44,0.24,0.0001,0.0001,0.0001,0.63,0.05,0.13,0.0001,0.0001,0.0001,1.4,0.0001,1.46,1.66,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.11,2.55,0.69,0.0001,0.0001,0.44,0.07,0.0001,0.0001,0.0001,0.0001,0.0001,3.01,0.71,0.0001,0.1,0.0001,2.24,0.51,0.63,0.31,0.23,0.53,0.21,2.19,0.52,0.0001,0.0001,0.0001,0.39,0.0001,0.0001,0.0001,0.0001,0.91,3.12,0.27,0.06,0.0001,0.39,0.0001,1.52,0.0001,0.0001,1.06,2.14,2.22,0.0001,0.13,0.6,3.3,0.31,0.0001,0.0001,0.28,0.0001,0.0001,0.0001,0.0001,2.59,0.0001,0.83,0.15,0.0001,1.05,0.44,0.0001,0.0001,0.0001,0.0001,0.67,0.44,0.0001,0.0001,0.06,0.04,0.44,0.96,3.73,0.0001,0.0001,0.0001,0.12
8,0.07,0.0001,1.15,0.68,0.18,0.0001,0.77,0.0001,0.64,0.49,0.0001,0.17,0.0001,0.58,0.0001,1.01,0.39,0.0001,0.0001,0.0001,0.0001,0.0001,0.9,0.0001,0.0001,0.0001,0.67,1.44,0.0001,0.0001,0.0001,1.56,0.66,0.14,0.0001,0.0001,0.57,0.08,1.47,0.0001,0.0001,0.0001,0.0001,3.12,0.28,2.47,0.0001,0.0001,1.35,0.0001,1.86,0.08,0.41,0.0001,0.41,0.72,0.0001,0.0001,0.0001,0.0001,0.18,3.0,0.71,0.53,0.07,0.0001,0.0001,1.42,0.02,0.0001,0.0001,3.03,0.81,0.0001,1.33,0.85,0.8,0.0001,1.59,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.88,0.0001,1.31,0.98,0.0001,0.0001,0.82,0.0001,0.0001,0.0001,0.0001,0.56,0.44,0.0001,0.0001,0.0001,0.54,0.0001,0.0001,1.13,0.0001,0.0001,0.0001,0.86
9,0.16,0.0001,0.44,0.0001,0.51,0.0001,0.0001,0.0001,2.05,0.13,0.92,0.0001,0.0001,0.4,0.0001,0.0001,0.66,0.0001,0.0001,0.0001,0.0001,0.92,1.53,0.92,0.32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.44,0.07,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.24,0.0001,2.63,0.0001,0.0001,1.53,0.21,2.19,0.52,0.0001,0.0001,0.0001,0.39,0.52,0.0001,0.79,0.0001,0.0001,1.12,0.27,0.06,0.73,0.0001,1.82,0.52,0.0001,0.0001,0.06,0.14,1.22,0.0001,1.13,0.0001,0.0001,1.31,3.15,0.0001,0.0001,0.0001,0.62,0.0001,0.62,0.0001,0.0001,0.0001,0.15,0.53,0.05,0.44,0.87,0.0001,0.0001,0.0001,0.0001,0.44,1.21,0.0001,0.06,0.04,0.44,0.0001,0.73,0.0001,0.0001,0.71,0.12
